unitid,year,level_of_study,credit_hours,contact_hours,acttype,est_fte,rep_fte,fips,,,,,,,,,,
100760,2007,1,56526,,2,1884,1884,1,,,,,,,,,,
100760,2008,1,59187,,2,1973,1973,1,,,,,,,,,,
100760,2009,1,66304,,2,2210,2210,1,,,,,,,,,,
100760,2010,1,62836,,2,2095,2095,1,,,,,,,,,,
100760,2011,1,57843,,2,1928,1928,1,,,,,,,,,,
100760,2012,1,44668,,2,1489,1489,1,,,,,,,,,,
100760,2013,1,41455,,2,1382,1382,1,,,,,,,,,,
100760,2014,1,41860,,2,1395,1395,1,,,,,,,,,,
100760,2015,1,41866,,2,1396,1396,1,,,,,,,,,,
100760,2016,1,40210,,2,1340,1340,1,,,,,,,,,,
100760,2017,1,38623,,2,1287,1287,1,,,,,,,,,,
100760,2018,1,34949,,2,1165,1165,1,,,,,,,,,,
100760,2019,1,34721,,2,1157,1157,1,,,,,,,,,,
100760,2020,1,29776,,2,993,993,1,,,,,,,,,,
100760,2021,1,29507,,2,984,984,1,,,,,,,,,,
100760,1997,2,,,,,,1,,,,,,,,,,
100760,1998,2,,,,,,1,,,,,,,,,,
100760,1999,2,,,,,,1,,,,,,,,,,
100760,2000,2,,,,,,1,,,,,,,,,,
100760,2001,2,,,,,,1,,,,,,,,,,
100760,2002,2,,,,,,1,,,,,,,,,,
100760,2003,2,,,2,,,1,,,,,,,,,,
100760,2004,2,,,2,,,1,,,,,,,,,,
100760,2005,2,,,2,,,1,,,,,,,,,,
100760,2006,2,,,2,,,1,,,,,,,,,,
100760,2007,2,,,2,,,1,,,,,,,,,,
100760,2008,2,,,2,,,1,,,,,,,,,,
100760,2009,2,,,2,,,1,,,,,,,,,,
100760,2010,2,,,2,,,1,,,,,,,,,,
100760,2011,2,,,2,,,1,,,,,,,,,,
100760,2012,2,,,2,,,1,,,,,,,,,,
100760,2013,2,,,2,,,1,,,,,,,,,,
100760,2014,2,,,2,,,1,,,,,,,,,,
100760,2015,2,,,2,,,1,,,,,,,,,,
100760,2016,2,,,2,,,1,,,,,,,,,,
100760,2017,2,,,2,,,1,,,,,,,,,,
100760,2018,2,,,2,,,1,,,,,,,,,,
100760,2019,2,,,2,,,1,,,,,,,,,,
100760,2020,2,,,2,,,1,,,,,,,,,,
100760,2021,2,,,2,,,1,,,,,,,,,,
100760,1997,3,,,,,,1,,,,,,,,,,
100760,1998,3,,,,,,1,,,,,,,,,,
100760,1999,3,,,,,,1,,,,,,,,,,
100760,2000,3,,,,,,1,,,,,,,,,,
100760,2001,3,,,,,,1,,,,,,,,,,
100760,2002,3,,,,,,1,,,,,,,,,,
100760,2003,3,,,2,,,1,,,,,,,,,,
100760,2004,3,,,2,,,1,,,,,,,,,,
100760,2005,3,,,2,,,1,,,,,,,,,,
100760,2006,3,,,2,,,1,,,,,,,,,,
100760,2007,3,,,2,,,1,,,,,,,,,,
100760,2008,3,,,2,,,1,,,,,,,,,,
100760,2009,3,,,2,,,1,,,,,,,,,,
100760,2010,3,,,2,,,1,,,,,,,,,,
100760,2011,3,,,2,,,1,,,,,,,,,,
100760,2012,3,,,2,,,1,,,,,,,,,,
100760,2013,3,,,2,,,1,,,,,,,,,,
100760,2014,3,,,2,,,1,,,,,,,,,,
100760,2015,3,,,2,,,1,,,,,,,,,,
100760,2016,3,,,2,,,1,,,,,,,,,,
100760,2017,3,,,2,,,1,,,,,,,,,,
100760,2018,3,,,2,,,1,,,,,,,,,,
100760,2019,3,,,2,,,1,,,,,,,,,,
100760,2020,3,,,2,,,1,,,,,,,,,,
100760,2021,3,,,2,,,1,,,,,,,,,,
100788,1997,1,0,122159,,,,1,,,,,,,,,,
100788,1998,1,,,,,,1,,,,,,,,,,
100788,1997,2,,,,,,1,,,,,,,,,,
100788,1998,2,,,,,,1,,,,,,,,,,
100788,1997,3,,,,,,1,,,,,,,,,,
100788,1998,3,,,,,,1,,,,,,,,,,
100797,1997,1,0,9000,,,,1,,,,,,,,,,
100797,1998,1,,25875,,,,1,,,,,,,,,,
100797,1997,2,,,,,,1,,,,,,,,,,
100797,1998,2,,,,,,1,,,,,,,,,,
100797,1997,3,,,,,,1,,,,,,,,,,
100797,1998,3,,,,,,1,,,,,,,,,,
100812,1997,1,120492,0,,,,1,,,,,,,,,,
100812,1998,1,94320,,,,,1,,,,,,,,,,
100812,1999,1,69192,,,,,1,,,,,,,,,,
100812,2000,1,64390,0,,,,1,,,,,,,,,,
100812,2001,1,60624,0,,,,1,,,,,,,,,,
100812,2002,1,59189,0,,,,1,,,,,,,,,,
100812,2003,1,65414,,2,2180,2180,1,,,,,,,,,,
100812,2004,1,65414,,2,2180,2180,1,,,,,,,,,,
100812,2005,1,66821,,2,2227,2227,1,,,,,,,,,,
100812,2006,1,70166,,2,2339,2339,1,,,,,,,,,,
100812,2007,1,76904,,2,2563,2563,1,,,,,,,,,,
100812,2008,1,81926,,2,2731,2731,1,,,,,,,,,,
100812,2009,1,88139,,2,2938,2938,1,,,,,,,,,,
100812,2010,1,87498,,2,2917,2917,1,,,,,,,,,,
100812,2011,1,84839,,2,2828,2828,1,,,,,,,,,,
100812,2012,1,83144,,2,2771,2771,1,,,,,,,,,,
100812,2013,1,76758,,2,2559,2559,1,,,,,,,,,,
100812,2014,1,72945,,2,2432,2432,1,,,,,,,,,,
100812,2015,1,69933,,2,2331,2331,1,,,,,,,,,,
100812,2016,1,68306,,2,2277,2277,1,,,,,,,,,,
100812,2017,1,66301,,2,2210,2210,1,,,,,,,,,,
100812,2018,1,64940,,2,2165,2165,1,,,,,,,,,,
100812,2019,1,65197,,2,2173,2173,1,,,,,,,,,,
100812,2020,1,63279,,2,2109,2109,1,,,,,,,,,,
100812,2021,1,59927,,2,1998,1998,1,,,,,,,,,,
100812,1997,2,,,,,,1,,,,,,,,,,
100812,1998,2,,,,,,1,,,,,,,,,,
100812,1999,2,,,,,,1,,,,,,,,,,
100812,2000,2,,,,,,1,,,,,,,,,,
100812,2001,2,0,,,,,1,,,,,,,,,,
100812,2002,2,,,,,,1,,,,,,,,,,
100812,2003,2,,,2,,,1,,,,,,,,,,
100812,2004,2,,,2,,,1,,,,,,,,,,
100812,2005,2,,,2,,,1,,,,,,,,,,
100812,2006,2,,,2,,,1,,,,,,,,,,
100812,2007,2,,,2,,,1,,,,,,,,,,
100812,2008,2,,,2,,,1,,,,,,,,,,
100812,2009,2,,,2,,,1,,,,,,,,,,
100812,2010,2,,,2,,,1,,,,,,,,,,
100812,2011,2,,,2,,,1,,,,,,,,,,
100812,2012,2,,,2,,,1,,,,,,,,,,
100812,2013,2,,,2,,,1,,,,,,,,,,
100812,2014,2,,,2,,,1,,,,,,,,,,
100812,2015,2,,,2,,,1,,,,,,,,,,
100812,2016,2,497,,2,21,21,1,,,,,,,,,,
100812,2017,2,1830,,2,76,76,1,,,,,,,,,,
100812,2018,2,2466,,2,103,103,1,,,,,,,,,,
100812,2019,2,2859,,2,119,119,1,,,,,,,,,,
100812,2020,2,3456,,2,144,144,1,,,,,,,,,,
100812,2021,2,4560,,2,190,190,1,,,,,,,,,,
100812,1997,3,,,,,,1,,,,,,,,,,
100812,1998,3,,,,,,1,,,,,,,,,,
100812,1999,3,,,,,,1,,,,,,,,,,
100812,2000,3,,,,,,1,,,,,,,,,,
100812,2001,3,,,,,,1,,,,,,,,,,
100812,2002,3,,,,,,1,,,,,,,,,,
100812,2003,3,,,2,,,1,,,,,,,,,,
100812,2004,3,,,2,,,1,,,,,,,,,,
100812,2005,3,,,2,,,1,,,,,,,,,,
100812,2006,3,,,2,,,1,,,,,,,,,,
100812,2007,3,,,2,,,1,,,,,,,,,,
100812,2008,3,,,2,,,1,,,,,,,,,,
100812,2009,3,,,2,,,1,,,,,,,,,,
100812,2010,3,,,2,,,1,,,,,,,,,,
100812,2011,3,,,2,,,1,,,,,,,,,,
100812,2012,3,,,2,,,1,,,,,,,,,,
100812,2013,3,,,2,,,1,,,,,,,,,,
100812,2014,3,,,2,,,1,,,,,,,,,,
100812,2015,3,,,2,,,1,,,,,,,,,,
100812,2016,3,,,2,,,1,,,,,,,,,,
100812,2017,3,,,2,,,1,,,,,,,,,,
100812,2018,3,,,2,,,1,,,,,,,,,,
100812,2019,3,,,2,,,1,,,,,,,,,,
100812,2020,3,,,2,,,1,,,,,,,,,,
100812,2021,3,,,2,,,1,,,,,,,,,,
100830,1997,1,201430,0,,,,1,,,,,,,,,,
100830,1998,1,199810,,,,,1,,,,,,,,,,
100830,1999,1,196233,0,,,,1,,,,,,,,,,
100830,2000,1,108524,0,,,,1,,,,,,,,,,
100830,2001,1,107919,0,,,,1,,,,,,,,,,
100830,2002,1,111356,0,,,,1,,,,,,,,,,
100830,2003,1,116757,,2,3892,3892,1,,,,,,,,,,
100830,2004,1,111824,,2,3727,3727,1,,,,,,,,,,
100830,2005,1,107891,,2,3596,3596,1,,,,,,,,,,
100830,2006,1,109018,,2,3634,3634,1,,,,,,,,,,
100830,2007,1,110971,,2,3699,3699,1,,,,,,,,,,
100830,2008,1,111997,,2,3733,3733,1,,,,,,,,,,
100830,2009,1,113517,,2,3784,3784,1,,,,,,,,,,
100830,2010,1,122177,,2,4073,4073,1,,,,,,,,,,
100830,2011,1,109868,,2,3662,3662,1,,,,,,,,,,
100830,2012,1,107122,,2,3571,3571,1,,,,,,,,,,
100830,2013,1,108484,,2,3616,3616,1,,,,,,,,,,
100830,2014,1,108042,,2,3601,3601,1,,,,,,,,,,
100830,2015,1,105668,,2,3522,3522,1,,,,,,,,,,
100830,2016,1,105872,,2,3529,3529,1,,,,,,,,,,
100830,2017,1,111555,,2,3719,4245,1,,,,,,,,,,
100830,2018,1,118370,,2,3946,4528,1,,,,,,,,,,
100830,2019,1,117015,,2,3901,4263,1,,,,,,,,,,
100830,2020,1,108467,,2,3616,4101,1,,,,,,,,,,
100830,2021,1,100645,,2,3355,3770,1,,,,,,,,,,
100830,1997,2,26028,,,,,1,,,,,,,,,,
100830,1998,2,24235,,,,,1,,,,,,,,,,
100830,1999,2,24593,,,,,1,,,,,,,,,,
100830,2000,2,13173,,,,,1,,,,,,,,,,
100830,2001,2,13029,,,,,1,,,,,,,,,,
100830,2002,2,13386,,,,,1,,,,,,,,,,
100830,2003,2,13424,,2,559,559,1,,,,,,,,,,
100830,2004,2,13416,,2,559,559,1,,,,,,,,,,
100830,2005,2,12583,,2,524,524,1,,,,,,,,,,
100830,2006,2,12466,,2,519,519,1,,,,,,,,,,
100830,2007,2,12862,,2,536,536,1,,,,,,,,,,
100830,2008,2,13464,,2,561,561,1,,,,,,,,,,
100830,2009,2,15253,,2,636,636,1,,,,,,,,,,
100830,2010,2,16337,,2,681,681,1,,,,,,,,,,
100830,2011,2,13870,,2,578,578,1,,,,,,,,,,
100830,2012,2,12496,,2,521,521,1,,,,,,,,,,
100830,2013,2,11549,,2,481,481,1,,,,,,,,,,
100830,2014,2,10907,,2,454,454,1,,,,,,,,,,
100830,2015,2,10483,,2,437,437,1,,,,,,,,,,
100830,2016,2,9648,,2,402,402,1,,,,,,,,,,
100830,2017,2,10005,,2,417,489,1,,,,,,,,,,
100830,2018,2,10564,,2,440,476,1,,,,,,,,,,
100830,2019,2,12275,,2,511,531,1,,,,,,,,,,
100830,2020,2,14628,,2,610,638,1,,,,,,,,,,
100830,2021,2,20174,,2,841,933,1,,,,,,,,,,
100830,1997,3,,,,,,1,,,,,,,,,,
100830,1998,3,,,,,,1,,,,,,,,,,
100830,1999,3,,,,,,1,,,,,,,,,,
100830,2000,3,,,,,,1,,,,,,,,,,
100830,2001,3,,,,,,1,,,,,,,,,,
100830,2002,3,,,,,,1,,,,,,,,,,
100830,2003,3,,,2,,,1,,,,,,,,,,
100830,2004,3,,,2,,,1,,,,,,,,,,
100830,2005,3,,,2,,,1,,,,,,,,,,
100830,2006,3,,,2,,,1,,,,,,,,,,
100830,2007,3,,,2,,,1,,,,,,,,,,
100830,2008,3,,,2,,,1,,,,,,,,,,
100830,2009,3,,,2,,,1,,,,,,,,,,
100830,2010,3,,,2,,,1,,,,,,,,,,
100830,2011,3,,,2,,,1,,,,,,,,,,
100830,2012,3,,,2,,,1,,,,,,,,,,
100830,2013,3,,,2,,,1,,,,,,,,,,
100830,2014,3,,,2,,,1,,,,,,,,,,
100830,2015,3,,,2,,,1,,,,,,,,,,
100830,2016,3,,,2,,,1,,,,,,,,,,
100830,2017,3,,,2,,,1,,,,,,,,,,
100830,2018,3,,,2,,0,1,,,,,,,,,,
100830,2019,3,,,2,,2,1,,,,,,,,,,
100830,2020,3,,,2,,4,1,,,,,,,,,,
100830,2021,3,,,2,,4,1,,,,,,,,,,
100858,1997,1,849462,0,,,,1,,,,,,,,,,
100858,1998,1,862346,,,,,1,,,,,,,,,,
100858,1999,1,873152,,,,,1,,,,,,,,,,
100858,2000,1,245751,0,,,,1,,,,,,,,,,
100858,2001,1,574073,,,,,1,,,,,,,,,,
100858,2002,1,584759,0,,,,1,,,,,,,,,,
100858,2003,1,577191,,2,19240,19240,1,,,,,,,,,,
100858,2004,1,563324,,2,18777,18777,1,,,,,,,,,,
100858,2005,1,566272,,2,18876,18876,1,,,,,,,,,,
100858,2006,1,567139,,2,18905,18905,1,,,,,,,,,,
100858,2007,1,571451,,2,19048,19048,1,,,,,,,,,,
100858,2008,1,578342,,2,19278,19278,1,,,,,,,,,,
100858,2009,1,575751,,2,19192,19192,1,,,,,,,,,,
100858,2010,1,589768,,2,19659,19659,1,,,,,,,,,,
100858,2011,1,593299,,2,19777,19777,1,,,,,,,,,,
100858,2012,1,589063,,2,19635,19635,1,,,,,,,,,,
100858,2013,1,578493,,2,19283,19283,1,,,,,,,,,,
100858,2014,1,605252,,2,20175,20175,1,,,,,,,,,,
100858,2015,1,636238,,2,21208,21208,1,,,,,,,,,,
100858,2016,1,671746,,2,22392,22392,1,,,,,,,,,,
100858,2017,1,712208,,2,23740,23740,1,,,,,,,,,,
100858,2018,1,730908,,2,24364,24364,1,,,,,,,,,,
100858,2019,1,740929,,2,24698,24698,1,,,,,,,,,,
100858,2020,1,732281,,2,24409,24409,1,,,,,,,,,,
100858,2021,1,730851,,2,24362,24362,1,,,,,,,,,,
100858,1997,2,75076,,,,,1,,,,,,,,,,
100858,1998,2,76074,,,,,1,,,,,,,,,,
100858,1999,2,111321,,,,,1,,,,,,,,,,
100858,2000,2,31489,,,,,1,,,,,,,,,,
100858,2001,2,77208,,,,,1,,,,,,,,,,
100858,2002,2,80076,,,,,1,,,,,,,,,,
100858,2003,2,84441,,2,3518,3518,1,,,,,,,,,,
100858,2004,2,90325,,2,3764,3764,1,,,,,,,,,,
100858,2005,2,91789,,2,3825,3825,1,,,,,,,,,,
100858,2006,2,62539,,2,2606,2606,1,,,,,,,,,,
100858,2007,2,65488,,2,2729,2729,1,,,,,,,,,,
100858,2008,2,66941,,2,2789,2789,1,,,,,,,,,,
100858,2009,2,106112,,2,4421,4421,1,,,,,,,,,,
100858,2010,2,106831,,2,4451,4451,1,,,,,,,,,,
100858,2011,2,75297,,2,3137,3137,1,,,,,,,,,,
100858,2012,2,74542,,2,3106,3106,1,,,,,,,,,,
100858,2013,2,76018,,2,3167,3167,1,,,,,,,,,,
100858,2014,2,80635,,2,3360,3360,1,,,,,,,,,,
100858,2015,2,82027,,2,3418,3418,1,,,,,,,,,,
100858,2016,2,82280,,2,3428,3428,1,,,,,,,,,,
100858,2017,2,91269,,2,3803,3803,1,,,,,,,,,,
100858,2018,2,86499,,2,3604,3604,1,,,,,,,,,,
100858,2019,2,88462,,2,3686,3686,1,,,,,,,,,,
100858,2020,2,95648,,2,3985,3985,1,,,,,,,,,,
100858,2021,2,99108,,2,4130,4130,1,,,,,,,,,,
100858,1997,3,25141,,,,,1,,,,,,,,,,
100858,1998,3,35205,,,,,1,,,,,,,,,,
100858,1999,3,,,,,,1,,,,,,,,,,
100858,2000,3,,,,,,1,,,,,,,,,,
100858,2001,3,,,,,,1,,,,,,,,,,
100858,2002,3,,,,,,1,,,,,,,,,,
100858,2003,3,,,2,,,1,,,,,,,,,,
100858,2004,3,,,2,,,1,,,,,,,,,,
100858,2005,3,,,2,,,1,,,,,,,,,,
100858,2006,3,,,2,,,1,,,,,,,,,,
100858,2007,3,,,2,,,1,,,,,,,,,,
100858,2008,3,,,2,,,1,,,,,,,,,,
100858,2009,3,,,2,,,1,,,,,,,,,,
100858,2010,3,,,2,,,1,,,,,,,,,,
100858,2011,3,,,2,,970,1,,,,,,,,,,
100858,2012,3,,,2,,1074,1,,,,,,,,,,
100858,2013,3,,,2,,1100,1,,,,,,,,,,
100858,2014,3,,,2,,1120,1,,,,,,,,,,
100858,2015,3,,,2,,1135,1,,,,,,,,,,
100858,2016,3,,,2,,1148,1,,,,,,,,,,
100858,2017,3,,,2,,1141,1,,,,,,,,,,
100858,2018,3,,,2,,1136,1,,,,,,,,,,
100858,2019,3,,,2,,1132,1,,,,,,,,,,
100858,2020,3,,,2,,1131,1,,,,,,,,,,
100858,2021,3,,,2,,1093,1,,,,,,,,,,
100885,1997,1,540,0,,,,1,,,,,,,,,,
100885,1998,1,990,,,,,1,,,,,,,,,,
100885,1997,2,0,,,,,1,,,,,,,,,,
100885,1998,2,0,,,,,1,,,,,,,,,,
100885,1997,3,,,,,,1,,,,,,,,,,
100885,1998,3,,,,,,1,,,,,,,,,,
100900,1997,1,0,122159,,,,1,,,,,,,,,,
100900,1998,1,,,,,,1,,,,,,,,,,
100900,1997,2,,,,,,1,,,,,,,,,,
100900,1998,2,,,,,,1,,,,,,,,,,
100900,1997,3,,,,,,1,,,,,,,,,,
100900,1998,3,,,,,,1,,,,,,,,,,
100919,1997,1,51898,0,,,,1,,,,,,,,,,
100919,1998,1,54456,,,,,1,,,,,,,,,,
100919,1999,1,31314,,,,,1,,,,,,,,,,
100919,2000,1,30090,0,,,,1,,,,,,,,,,
100919,2001,1,31680,,,,,1,,,,,,,,,,
100919,2002,1,32631,0,,,,1,,,,,,,,,,
100919,2003,1,30028,,2,1001,1001,1,,,,,,,,,,
100919,1997,2,,,,,,1,,,,,,,,,,
100919,1998,2,,,,,,1,,,,,,,,,,
100919,1999,2,,,,,,1,,,,,,,,,,
100919,2000,2,,,,,,1,,,,,,,,,,
100919,2001,2,0,,,,,1,,,,,,,,,,
100919,2002,2,,,,,,1,,,,,,,,,,
100919,2003,2,,,2,,,1,,,,,,,,,,
100919,1997,3,,,,,,1,,,,,,,,,,
100919,1998,3,,,,,,1,,,,,,,,,,
100919,1999,3,,,,,,1,,,,,,,,,,
100919,2000,3,,,,,,1,,,,,,,,,,
100919,2001,3,,,,,,1,,,,,,,,,,
100919,2002,3,,,,,,1,,,,,,,,,,
100919,2003,3,,,2,,,1,,,,,,,,,,
100928,1997,1,,,,,,1,,,,,,,,,,
100928,1998,1,,,,,,1,,,,,,,,,,
100928,1997,2,,,,,,1,,,,,,,,,,
100928,1998,2,,,,,,1,,,,,,,,,,
100928,1997,3,8868,,,,,1,,,,,,,,,,
100928,1998,3,,,,,,1,,,,,,,,,,
100937,1997,1,42390,0,,,,1,,,,,,,,,,
100937,1998,1,40320,,,,,1,,,,,,,,,,
100937,1999,1,1,1,,,,1,,,,,,,,,,
100937,2000,1,1,1,,,,1,,,,,,,,,,
100937,2001,1,20513,,,,,1,,,,,,,,,,
100937,2002,1,0,0,,,,1,,,,,,,,,,
100937,2003,1,22324,,2,744,1343,1,,,,,,,,,,
100937,2004,1,48878,,2,1629,1629,1,,,,,,,,,,
100937,2005,1,46513,,2,1550,1197,1,,,,,,,,,,
100937,2006,1,43112,,2,1437,1198,1,,,,,,,,,,
100937,2007,1,47159,,2,1572,1310,1,,,,,,,,,,
100937,2008,1,49865,,2,1662,1385,1,,,,,,,,,,
100937,2009,1,53638,,2,1788,1490,1,,,,,,,,,,
100937,2010,1,54968,,2,1832,1527,1,,,,,,,,,,
100937,2011,1,44637,,2,1488,1240,1,,,,,,,,,,
100937,2012,1,39929,,2,1331,1331,1,,,,,,,,,,
100937,2013,1,39423,,2,1314,1314,1,,,,,,,,,,
100937,2014,1,39911,,2,1330,1330,1,,,,,,,,,,
100937,2015,1,44583,,2,1486,1486,1,,,,,,,,,,
100937,2016,1,43131,,2,1438,1438,1,,,,,,,,,,
100937,2017,1,40688,,2,1356,1356,1,,,,,,,,,,
100937,2018,1,39626,,2,1321,1321,1,,,,,,,,,,
100937,2019,1,37652,,2,1255,1255,1,,,,,,,,,,
100937,2020,1,35787,,2,1193,1193,1,,,,,,,,,,
100937,2021,1,32839,,2,1095,1095,1,,,,,,,,,,
100937,1997,2,1449,,,,,1,,,,,,,,,,
100937,1998,2,1512,,,,,1,,,,,,,,,,
100937,1999,2,1,,,,,1,,,,,,,,,,
100937,2000,2,1,,,,,1,,,,,,,,,,
100937,2001,2,548,,,,,1,,,,,,,,,,
100937,2002,2,0,,,,,1,,,,,,,,,,
100937,2003,2,564,,2,24,57,1,,,,,,,,,,
100937,2004,2,1122,,2,47,47,1,,,,,,,,,,
100937,2005,2,828,,2,35,33,1,,,,,,,,,,
100937,2006,2,543,,2,23,23,1,,,,,,,,,,
100937,2007,2,534,,2,22,22,1,,,,,,,,,,
100937,2008,2,532,,2,22,22,1,,,,,,,,,,
100937,2009,2,489,,2,20,20,1,,,,,,,,,,
100937,2010,2,234,,2,10,10,1,,,,,,,,,,
100937,2011,2,,,2,,,1,,,,,,,,,,
100937,2012,2,,,2,,,1,,,,,,,,,,
100937,2013,2,,,2,,,1,,,,,,,,,,
100937,2014,2,,,2,,,1,,,,,,,,,,
100937,2015,2,,,2,,,1,,,,,,,,,,
100937,2016,2,,,2,,,1,,,,,,,,,,
100937,2017,2,,,2,,,1,,,,,,,,,,
100937,2018,2,,,2,,,1,,,,,,,,,,
100937,2019,2,,,2,,,1,,,,,,,,,,
100937,2020,2,,,2,,,1,,,,,,,,,,
100937,2021,2,,,2,,,1,,,,,,,,,,
100937,1997,3,,,,,,1,,,,,,,,,,
100937,1998,3,,,,,,1,,,,,,,,,,
100937,1999,3,,,,,,1,,,,,,,,,,
100937,2000,3,,,,,,1,,,,,,,,,,
100937,2001,3,,,,,,1,,,,,,,,,,
100937,2002,3,,,,,,1,,,,,,,,,,
100937,2003,3,,,2,,,1,,,,,,,,,,
100937,2004,3,,,2,,,1,,,,,,,,,,
100937,2005,3,,,2,,,1,,,,,,,,,,
100937,2006,3,,,2,,,1,,,,,,,,,,
100937,2007,3,,,2,,,1,,,,,,,,,,
100937,2008,3,,,2,,,1,,,,,,,,,,
100937,2009,3,,,2,,,1,,,,,,,,,,
100937,2010,3,,,2,,,1,,,,,,,,,,
100937,2011,3,,,2,,,1,,,,,,,,,,
100937,2012,3,,,2,,,1,,,,,,,,,,
100937,2013,3,,,2,,,1,,,,,,,,,,
100937,2014,3,,,2,,,1,,,,,,,,,,
100937,2015,3,,,2,,,1,,,,,,,,,,
100937,2016,3,,,2,,,1,,,,,,,,,,
100937,2017,3,,,2,,,1,,,,,,,,,,
100937,2018,3,,,2,,,1,,,,,,,,,,
100937,2019,3,,,2,,,1,,,,,,,,,,
100937,2020,3,,,2,,,1,,,,,,,,,,
100937,2021,3,,,2,,,1,,,,,,,,,,
100973,1998,1,215592,,,,,1,,,,,,,,,,
100973,1999,1,4819,,,,,1,,,,,,,,,,
100973,2000,1,5607,0,,,,1,,,,,,,,,,
100973,2001,1,7847,,,,,1,,,,,,,,,,
100973,2002,1,8838,0,,,,1,,,,,,,,,,
100973,2003,1,9503,,2,317,317,1,,,,,,,,,,
100973,1998,2,,,,,,1,,,,,,,,,,
100973,1999,2,,,,,,1,,,,,,,,,,
100973,2000,2,,,,,,1,,,,,,,,,,
100973,2001,2,0,,,,,1,,,,,,,,,,
100973,2002,2,,,,,,1,,,,,,,,,,
100973,2003,2,,,2,,,1,,,,,,,,,,
100973,1998,3,,,,,,1,,,,,,,,,,
100973,1999,3,,,,,,1,,,,,,,,,,
100973,2000,3,,,,,,1,,,,,,,,,,
100973,2001,3,,,,,,1,,,,,,,,,,
100973,2002,3,,,,,,1,,,,,,,,,,
100973,2003,3,,,2,,,1,,,,,,,,,,
101000,1997,1,0,21955,,,,1,,,,,,,,,,
101000,1998,1,,13500,,,,1,,,,,,,,,,
101000,1997,2,,,,,,1,,,,,,,,,,
101000,1998,2,,,,,,1,,,,,,,,,,
101000,1997,3,,,,,,1,,,,,,,,,,
101000,1998,3,,,,,,1,,,,,,,,,,
101019,1997,1,0,82753,,,,1,,,,,,,,,,
101019,1998,1,,,,,,1,,,,,,,,,,
101019,1997,2,,,,,,1,,,,,,,,,,
101019,1998,2,,,,,,1,,,,,,,,,,
101019,1997,3,,,,,,1,,,,,,,,,,
101019,1998,3,,,,,,1,,,,,,,,,,
101028,1997,1,75714,0,,,,1,,,,,,,,,,
101028,1998,1,39974,,,,,1,,,,,,,,,,
101028,1999,1,41471,,,,,1,,,,,,,,,,
101028,2000,1,41766,0,,,,1,,,,,,,,,,
101028,2001,1,45640,,,,,1,,,,,,,,,,
101028,2002,1,49984,0,,,,1,,,,,,,,,,
101028,2003,1,47948,,2,1598,1598,1,,,,,,,,,,
101028,2004,1,18705,,2,624,624,1,,,,,,,,,,
101028,2005,1,47588,,2,1586,1586,1,,,,,,,,,,
101028,2006,1,45406,,2,1514,1514,1,,,,,,,,,,
101028,2007,1,34747,,2,1158,1158,1,,,,,,,,,,
101028,2008,1,46251,,2,1542,1542,1,,,,,,,,,,
101028,2009,1,44167,,2,1472,1472,1,,,,,,,,,,
101028,2010,1,42338,,2,1411,1411,1,,,,,,,,,,
101028,2011,1,39961,,2,1332,1332,1,,,,,,,,,,
101028,2012,1,42932,,2,1431,1431,1,,,,,,,,,,
101028,2013,1,44921,,2,1497,1497,1,,,,,,,,,,
101028,2014,1,43576,,2,1453,1453,1,,,,,,,,,,
101028,2015,1,40810,,2,1360,1360,1,,,,,,,,,,
101028,2016,1,36488,,2,1216,1216,1,,,,,,,,,,
101028,2017,1,34815,,2,1161,1161,1,,,,,,,,,,
101028,2018,1,39162,,2,1305,1305,1,,,,,,,,,,
101028,2019,1,37490,,2,1250,1250,1,,,,,,,,,,
101028,2020,1,30291,,2,1010,1010,1,,,,,,,,,,
101028,2021,1,27314,,2,910,910,1,,,,,,,,,,
101028,1997,2,,,,,,1,,,,,,,,,,
101028,1998,2,,,,,,1,,,,,,,,,,
101028,1999,2,,,,,,1,,,,,,,,,,
101028,2000,2,,,,,,1,,,,,,,,,,
101028,2001,2,,,,,,1,,,,,,,,,,
101028,2002,2,,,,,,1,,,,,,,,,,
101028,2003,2,,,2,,,1,,,,,,,,,,
101028,2004,2,,,2,,,1,,,,,,,,,,
101028,2005,2,,,2,,,1,,,,,,,,,,
101028,2006,2,,,2,,,1,,,,,,,,,,
101028,2007,2,,,2,,,1,,,,,,,,,,
101028,2008,2,,,2,,,1,,,,,,,,,,
101028,2009,2,,,2,,,1,,,,,,,,,,
101028,2010,2,,,2,,,1,,,,,,,,,,
101028,2011,2,,,2,,,1,,,,,,,,,,
101028,2012,2,,,2,,,1,,,,,,,,,,
101028,2013,2,,,2,,,1,,,,,,,,,,
101028,2014,2,,,2,,,1,,,,,,,,,,
101028,2015,2,,,2,,,1,,,,,,,,,,
101028,2016,2,,,2,,,1,,,,,,,,,,
101028,2017,2,,,2,,,1,,,,,,,,,,
101028,2018,2,,,2,,,1,,,,,,,,,,
101028,2019,2,,,2,,,1,,,,,,,,,,
101028,2020,2,,,2,,,1,,,,,,,,,,
101028,2021,2,,,2,,,1,,,,,,,,,,
101028,1997,3,,,,,,1,,,,,,,,,,
101028,1998,3,,,,,,1,,,,,,,,,,
101028,1999,3,,,,,,1,,,,,,,,,,
101028,2000,3,,,,,,1,,,,,,,,,,
101028,2001,3,,,,,,1,,,,,,,,,,
