unitid,"xcdactua",cdactua,"xcnactua",cnactua,"xcdactga",cdactga
218973,"R",33734,"R",0,"R",0
218991,"R",79350,"R",0,"R",0
219000,"R",53365,"A",,"R",302
219037,"A",,"R",100760,"A",
219046,"R",84565,"A",,"R",4609
219055,"R",8610,"R",0,"R",0
219073,"R",8054,"R",129,"R",0
219082,"R",45355,"A",,"R",2825
219091,"R",17868,"A",,"R",0
219125,"Z",0,"R",31508,"A",
219134,"R",19070,"R",0,"R",0
219143,"R",39548,"A",,"R",0
219170,"Z",0,"R",42000,"A",
219189,"R",27085,"A",,"A",
219198,"R",26300,"A",,"R",2409
219204,"R",49218,"A",,"R",537
219213,"R",11564,"A",,"R",0
219240,"A",,"A",,"R",2594
219259,"R",62251,"R",0,"R",3051
219277,"R",26469,"R",0,"R",1151
219295,"R",15073,"R",0,"R",0
219338,"A",,"R",20242,"A",
219347,"R",53190,"R",0,"R",5781
219356,"R",211242,"A",,"R",15076
219374,"K",18508,"K",0,"K",0
219383,"R",32125,"A",,"R",2852
219392,"Z",0,"R",25620,"A",
219408,"R",2609,"R",0,"A",
219426,"R",60138,"A",,"A",
219471,"R",134673,"A",,"R",41426
219480,"R",26344,"A",,"R",0
219505,"R",1692,"R",0,"R",0
219578,"R",2740,"R",0,"R",0
219587,"R",0,"R",64942,"R",0
219596,"A",,"R",232715,"A",
219602,"R",174923,"A",,"R",8149
219639,"R",14088,"R",39600,"A",
219709,"R",75242,"R",0,"R",11109
219718,"R",27772,"A",,"R",2856
219790,"R",18861,"R",0,"R",0
219806,"R",59736,"A",,"R",4422
219824,"R",162153,"R",478613,"R",0
219833,"R",45745,"A",,"R",6835
219842,"R",0,"R",0,"R",5463
219879,"R",66596,"R",0,"R",0
219888,"R",46673,"A",,"R",0
219903,"Z",0,"R",785088,"A",
219921,"A",,"R",127392,"A",
219949,"R",27062,"R",0,"R",9383
219976,"P",67463,"P",0,"P",2658
219994,"A",,"R",408549,"A",
220002,"R",26730,"R",0,"R",0
220057,"R",49330,"A",,"A",
220075,"R",259011,"A",,"R",32443
220118,"R",6880,"R",0,"R",0
220127,"A",,"R",360560,"A",
220136,"A",,"A",,"R",2415
220163,"Z",0,"R",126000,"A",
220181,"R",24583,"A",,"R",374
220206,"R",7474,"A",,"A",
220215,"R",44166,"A",,"R",8226
220251,"A",,"R",231314,"A",
220279,"A",,"R",178037,"A",
220312,"R",11666,"R",0,"R",0
220321,"A",,"R",279674,"A",
220394,"R",0,"R",200588,"R",0
220400,"R",82039,"R",1697,"A",
220464,"R",65,"R",0,"R",0
220473,"R",7650,"R",0,"R",489
220491,"Z",0,"R",14100,"A",
220516,"R",19315,"A",,"R",534
220552,"R",24707,"R",0,"R",0
220589,"R",26127,"R",0,"R",0
220598,"R",20875,"A",,"A",
220604,"R",19320,"A",,"A",
220613,"R",106185,"R",0,"R",18363
220631,"R",23788,"R",0,"R",21346
220640,"R",0,"R",425638,"R",0
220701,"R",19315,"A",,"A",
220710,"R",31767,"R",0,"A",
220747,"A",,"R",160500,"A",
220756,"R",0,"R",199092,"R",0
220765,"A",,"R",60000,"A",
220792,"R",0,"R",0,"R",2890
220808,"R",4002,"R",0,"R",475
220853,"A",,"R",938739,"A",
220862,"R",414120,"A",,"R",83072
220871,"R",0,"R",0,"R",4785
220899,"R",1132,"R",90721,"R",0
220941,"R",23920,"R",717600,"R",0
220978,"R",514397,"A",,"R",31303
220996,"A",,"A",,"R",387
221014,"R",24604,"A",,"R",3122
221050,"A",,"R",685133,"A",
221096,"R",75379,"A",,"R",0
221102,"A",,"R",228433,"A",
221148,"Z",0,"R",2325000,"A",
221157,"R",12348,"R",246960,"R",0
221184,"R",120568,"A",,"A",
221236,"A",,"R",233667,"A",
221254,"R",3410,"A",,"A",
221281,"A",,"R",313589,"A",
221290,"A",,"R",127500,"A",
221333,"A",,"R",223714,"A",
221351,"R",43546,"A",,"R",393
221388,"R",0,"R",149924,"R",0
221397,"R",118067,"R",932375,"R",0
221430,"A",,"R",189417,"A",
221485,"R",246717,"A",,"A",
221494,"A",,"R",377456,"A",
221519,"R",42012,"R",0,"R",256
221582,"A",,"R",175759,"A",
221591,"A",,"R",270068,"A",
221607,"A",,"R",215518,"A",
221616,"A",,"R",526701,"A",
221625,"A",,"R",515672,"A",
221634,"A",,"R",115307,"A",
221643,"R",170220,"A",,"A",
221661,"R",56202,"R",0,"R",3321
221731,"R",21503,"A",,"A",
221740,"R",199493,"A",,"R",21169
221759,"R",579931,"A",,"R",123813
221768,"R",159330,"A",,"R",7133
221795,"R",9506,"R",167616,"A",
221829,"R",375000,"R",350000,"A",
221838,"R",200762,"A",,"R",28308
221847,"R",203183,"A",,"R",24323
221856,"R",9045,"A",,"R",138
221892,"R",34107,"A",,"R",14858
221908,"R",91665,"R",0,"A",
221953,"R",48454,"A",,"R",5688
221971,"R",54693,"A",,"R",11280
221999,"R",185286,"A",,"R",56867
222026,"R",0,"R",85500,"R",0
222053,"R",139393,"A",,"A",
222062,"R",106220,"A",,"A",
222099,"R",6488,"R",74036,"A",
222105,"R",0,"R",77838,"R",0
222178,"R",121082,"A",,"R",7297
222567,"R",95314,"A",,"A",
222576,"R",165936,"R",0,"R",0
222628,"R",13491,"A",,"R",18228
222673,"R",0,"R",92520,"R",0
222682,"A",,"R",336960,"A",
222691,"R",0,"R",44640,"R",0
222707,"R",3060,"R",73440,"R",0
222761,"R",0,"R",319760,"R",0
222822,"R",75551,"R",2043668,"R",0
222831,"R",150027,"R",0,"R",6830
222877,"R",5945,"A",,"A",
222886,"A",,"R",152460,"A",
222938,"R",68327,"R",0,"R",0
222983,"R",43957,"A",,"R",940
222992,"R",496934,"A",,"A",
223001,"A",,"A",,"R",4830
223056,"A",,"R",92424,"A",
223083,"P",4607,"P",1439,"P",0
223117,"R",1186,"A",,"R",735
223214,"R",2551,"A",,"R",5333
223223,"A",,"A",,"R",45000
223232,"R",357182,"A",,"R",48418
223320,"R",47355,"R",810252,"A",
223427,"R",296351,"R",5639285,"R",0
223463,"R",40960,"R",647040,"R",0
223472,"R",4985,"R",172700,"R",0
223506,"R",69070,"R",49040,"A",
223524,"R",182789,"A",,"A",
223658,"R",8424,"R",168480,"R",0
223667,"R",6565,"R",90900,"A",
223773,"R",70717,"A",,"A",
223816,"R",369652,"R",7194777,"A",
223825,"A",,"R",48288,"A",
223852,"Z",0,"R",87060,"A",
223870,"A",,"R",89370,"A",
223898,"R",49224,"A",,"R",0
223922,"R",19346,"R",197040,"A",
224004,"R",22621,"R",0,"R",1036
224013,"A",,"R",26550,"A",
224110,"R",84649,"R",445714,"A",
224147,"R",170779,"R",0,"R",20458
224156,"A",,"R",109149,"A",
224183,"R",30011,"R",0,"R",0
224226,"R",74051,"R",0,"R",14962
224244,"R",6738,"A",,"A",
224271,"R",10327,"A",,"A",
224305,"R",0,"R",0,"R",50904
224323,"R",38133,"A",,"R",35529
224350,"R",137069,"R",2187255,"R",0
224402,"R",133877,"A",,"R",2184
224439,"R",35068,"R",421000,"R",0
224527,"R",39093,"R",0,"R",0
224536,"A",,"R",40224,"A",
224545,"R",18664,"R",0,"R",6153
224554,"R",130981,"R",0,"R",49464
224572,"R",180443,"A",,"A",
224615,"R",89537,"A",,"A",
224642,"R",327607,"R",1561456,"A",
224660,"R",0,"R",686820,"A",
224679,"A",,"R",229500,"A",
224712,"R",0,"R",0,"R",665
224758,"A",,"R",132000,"A",
224776,"R",67590,"A",,"A",
224828,"R",0,"R",245400,"R",0
224891,"R",16542,"R",215148,"R",0
224907,"Z",0,"R",133500,"A",
224961,"R",42083,"R",991216,"A",
225070,"R",75013,"A",,"R",0
225201,"R",39467,"R",841306,"R",0
225247,"R",52087,"A",,"R",6931
225308,"R",112564,"A",,"A",
225371,"R",59659,"R",1406239,"R",0
225399,"R",56533,"A",,"R",17090
225414,"R",56515,"R",0,"R",30183
225423,"R",771758,"R",2252091,"R",0
225432,"R",218657,"R",0,"R",1281
225502,"R",20918,"R",0,"R",16209
225511,"R",651906,"A",,"R",99645
225520,"R",53874,"R",0,"R",0
225548,"R",37702,"R",0,"R",0
225566,"R",0,"R",26648,"R",0
225575,"R",15655,"A",,"A",
225627,"R",89761,"A",,"R",11218
225760,"R",0,"R",463823,"R",0
225779,"R",0,"R",432960,"R",0
225788,"A",,"R",309150,"A",
225849,"R",22170,"A",,"A",
225858,"R",27300,"A",,"A",
225867,"R",9758,"R",229908,"R",0
225876,"R",6273,"R",0,"R",0
225885,"R",17257,"R",0,"R",0
225991,"R",7454,"R",0,"R",0
226019,"R",75219,"R",635567,"A",
226091,"R",201396,"A",,"R",23674
226107,"R",27038,"R",330288,"A",
226116,"R",50024,"R",1000880,"R",0
226125,"P",0,"P",123322,"P",0
226134,"R",119003,"R",974112,"A",
226152,"R",72763,"R",0,"R",8657
226204,"R",127414,"R",2774672,"R",0
226231,"R",73101,"A",,"R",5547
226277,"R",0,"R",928200,"R",0
226329,"R",8762,"Z",0,"A",
226374,"A",,"R",30457,"A",
226383,"R",50019,"A",,"R",2494
226408,"R",71946,"R",418970,"A",
226471,"R",63846,"A",,"R",3241
226578,"R",107141,"R",1088368,"A",
226587,"R",38330,"A",,"A",
226675,"R",0,"R",233490,"R",0
226772,"A",,"R",92482,"A",
226790,"R",21168,"A",,"A",
226806,"R",27000,"R",768000,"R",0
226833,"R",73153,"A",,"R",5456
226860,"A",,"R",82185,"A",
226879,"R",7686,"R",0,"R",0
226903,"A",,"R",336600,"A",
226930,"R",118929,"A",,"A",
227003,"Z",0,"R",890980,"A",
227058,"Z",0,"R",53310,"A",
227146,"R",88691,"R",727175,"R",0
227155,"A",,"R",142500,"A",
227182,"R",561178,"A",,"A",
227191,"R",158241,"A",,"A",
227216,"R",617821,"A",,"R",89848
227225,"R",50405,"R",1039078,"R",0
227243,"R",49189,"A",,"A",
227289,"R",479,"R",20963,"R",2760
227298,"R",0,"R",128544,"R",0
227304,"R",64764,"R",769360,"A",
227313,"R",0,"R",275030,"R",0
227322,"R",0,"R",133902,"R",0
227331,"R",23658,"A",,"R",7109
227368,"R",329353,"A",,"R",23714
227377,"R",205247,"A",,"R",9656
227386,"R",27890,"R",316400,"R",0
227401,"R",56332,"R",422497,"R",0
227429,"R",12284,"R",0,"R",0
227526,"R",165094,"R",0,"R",27707
227687,"R",15663,"R",114512,"R",0
227757,"R",83576,"A",,"R",50461
227766,"R",285917,"A",,"A",
227836,"Z",0,"R",799200,"A",
227845,"R",86646,"A",,"R",12750
227854,"R",101908,"R",4206485,"A",
227863,"R",45824,"R",0,"R",32250
227872,"Z",0,"R",65097,"A",
227881,"R",318150,"A",,"R",25152
227924,"R",300109,"R",7941824,"A",
227979,"R",151191,"R",1707117,"A",
227997,"R",64058,"R",851464,"A",
228006,"R",109312,"R",689864,"A",
228042,"R",19231,"R",84000,"R",681
228088,"A",,"R",74000,"A",
228149,"R",71699,"R",0,"R",11655
228158,"Z",0,"R",2216360,"A",
228200,"A",,"R",333282,"A",
228219,"Z",0,"R",449881,"A",
228246,"R",174276,"A",,"R",80992
228282,"R",0,"R",438600,"R",0
228291,"R",6560,"Z",0,"A",
228316,"R",79095,"R",1634368,"R",0
228325,"R",36267,"A",,"R",880
228343,"R",39071,"A",,"A",
228431,"R",304568,"A",,"R",23231
228459,"R",564583,"A",,"R",52926
228468,"R",27722,"R",0,"R",619
228477,"R",3615,"R",0,"R",47680
228486,"R",6054,"A",,"A",
228501,"R",51866,"A",,"R",15773
228529,"R",189870,"A",,"R",19589
228547,"R",591220,"A",,"A",
228608,"R",70814,"A",,"A",
228635,"R",3970,"A",,"R",3885
228644,"R",12675,"A",,"R",6135
228653,"R",16122,"A",,"R",13935
228680,"R",581824,"R",3206528,"R",0
228699,"R",56582,"R",738455,"R",0
228705,"R",142321,"A",,"R",22055
228714,"R",39517,"A",,"R",91
228723,"R",1037975,"A",,"R",141416
228769,"R",440080,"A",,"R",91990
228778,"R",1041095,"A",,"R",256031
228787,"R",190878,"A",,"R",88025
228796,"R",357835,"A",,"R",34755
228802,"R",69889,"R",0,"R",15987
228820,"R",0,"R",469500,"R",0
228866,"R",720,"A",,"A",
228875,"R",192263,"R",0,"R",18754
228884,"R",8795,"A",,"A",
228909,"R",16,"R",0,"R",9428
228981,"R",39934,"R",0,"R",0
229018,"R",48837,"R",0,"R",6902
229027,"R",433351,"R",0,"R",47590
229036,"R",0,"R",424728,"R",0
229063,"R",177731,"A",,"R",40070
229115,"R",604035,"R",0,"R",90304
229151,"A",,"R",80674,"A",
229160,"R",42323,"A",,"R",20359
229179,"R",122909,"A",,"R",58210
229267,"R",71343,"R",0,"R",4219
229300,"R",11511,"A",,"R",47388
229319,"R",49158,"R",1681840,"R",0
229328,"R",8173,"R",1525000,"R",0
229337,"R",12802,"A",,"R",15290
229355,"R",195239,"A",,"A",
229416,"R",0,"R",1362585,"R",0
229425,"R",0,"R",263679,"R",0
229504,"R",51197,"R",201138,"A",
229522,"R",0,"R",236250,"R",0
229540,"R",78343,"A",,"R",0
229780,"R",117385,"A",,"R",9501
229799,"R",68053,"R",0,"R",0
229814,"R",143838,"A",,"R",21912
229832,"R",26434,"R",585728,"R",0
229841,"R",114678,"R",2274967,"A",
229887,"R",15165,"A",,"A",
229957,"Z",0,"R",140677,"A",
229984,"P",0,"P",133144,"P",0
230010,"R",0,"R",383438,"A",
230038,"R",507137,"R",0,"R",41280
230047,"R",80729,"A",,"A",
230056,"R",1210,"R",58320,"A",
230074,"R",7612,"R",228375,"A",
230092,"R",66950,"A",,"A",
230135,"A",,"R",132000,"A",
230144,"A",,"R",184000,"A",
230162,"A",,"R",447791,"A",
230171,"R",121704,"A",,"A",
230199,"R",0,"R",86000,"R",0
230205,"R",0,"R",2000,"R",0
230214,"R",0,"R",226000,"R",0
230223,"R",0,"R",40000,"R",0
230366,"R",4610,"R",0,"R",0
230384,"R",22015,"A",,"A",
230418,"R",28174,"A",,"A",
230472,"R",18611,"R",0,"R",0
230490,"A",,"R",995405,"A",
230560,"A",,"R",446937,"A",
230597,"R",94216,"R",9060,"R",0
230603,"R",174571,"A",,"R",5165
230621,"R",459840,"R",431100,"R",0
230630,"R",6238,"R",10177,"A",
230676,"A",,"R",258591,"A",
230728,"R",480892,"A",,"R",51925
230737,"R",502671,"A",,"R",0
230746,"R",459735,"A",,"A",
230764,"R",576271,"A",,"R",134340
230782,"R",414651,"A",,"R",5460
230807,"R",25689,"A",,"R",3289
230816,"R",16544,"A",,"R",4192
230825,"R",5901,"A",,"A",
230834,"R",43021,"A",,"R",2014
230852,"R",47990,"A",,"R",387
230861,"R",68667,"A",,"A",
230889,"R",5910,"R",0,"R",7320
230898,"R",19212,"R",0,"R",0
230913,"R",34099,"R",0,"R",3703
230931,"R",30402,"R",0,"R",812
230940,"R",9600,"R",0,"R",8
230959,"R",74595,"A",,"R",5028
230977,"R",17800,"R",8112,"A",
230995,"R",51181,"A",,"R",2802
231004,"R",0,"R",27353,"R",0
231059,"R",59823,"R",0,"R",8772
231068,"R",0,"R",0,"R",9750
231077,"R",7078,"R",0,"R",3231
231086,"R",10821,"A",,"A",
231095,"R",2474,"A",,"A",
231147,"A",,"A",,"R",2493
231165,"R",34632,"A",,"A",
231174,"R",237954,"A",,"R",18956
231192,"R",2989,"R",61875,"R",1136
231280,"A",,"R",95568,"A",
231402,"R",0,"R",0,"R",552
231411,"R",13935,"R",0,"R",0
231420,"R",47577,"R",0,"R",9502
231536,"R",58663,"R",0,"R",0
231554,"R",21011,"R",0,"R",0
231572,"Z",0,"R",62180,"A",
231581,"R",38583,"A",,"A",
231624,"R",170893,"R",0,"R",46759
231642,"R",18737,"R",0,"R",0
231651,"R",2519,"A",,"R",40341
231697,"R",71485,"R",0,"R",0
231712,"R",129565,"A",,"R",2628
231721,"R",0,"R",55500,"R",0
231785,"R",10888,"A",,"A",
231828,"R",4932,"R",47500,"A",
231837,"R",15696,"A",,"A",
231873,"R",22758,"R",0,"R",0
231882,"R",67111,"R",0,"R",0
231970,"R",432,"R",0,"R",6150
232016,"R",16682,"R",244830,"R",0
232025,"R",29310,"A",,"R",528
232043,"R",34290,"A",,"R",6784
232052,"R",13977,"R",0,"R",0
232089,"R",25869,"R",0,"R",0
232186,"R",415837,"A",,"R",104138
232195,"R",69088,"R",0,"R",0
232256,"R",30172,"A",,"A",
232265,"R",162754,"R",2340000,"R",7075
232292,"A",,"R",27811,"A",
232308,"R",29645,"A",,"R",4459
232353,"Z",0,"R",1500,"A",
232362,"A",,"A",,"R",878
232414,"R",192384,"R",0,"R",0
232423,"R",436733,"A",,"R",16898
232450,"R",91859,"R",0,"R",0
232469,"R",30680,"A",,"A",
232502,"R",0,"R",408600,"R",0
232557,"R",84535,"A",,"R",6726
232566,"R",108398,"A",,"R",6982
232575,"R",73649,"R",0,"R",0
232593,"Z",0,"R",26055,"A",
232609,"R",50024,"A",,"R",3164
232618,"R",6360,"A",,"A",
232672,"R",40731,"R",0,"R",1361
232681,"R",112637,"A",,"R",4624
232706,"R",53743,"R",0,"R",21382
232724,"Z",0,"R",65465,"R",0
232788,"R",60928,"R",0,"R",0
232797,"R",144000,"R",0,"R",0
232867,"R",79853,"R",0,"R",0
232885,"R",2848,"A",,"A",
232919,"Z",0,"R",116816,"A",
232937,"R",150119,"A",,"R",13077
232946,"R",736425,"R",0,"R",0
232982,"R",334482,"A",,"R",82688
233019,"R",55902,"R",0,"R",0
233037,"R",25175,"R",0,"R",0
233082,"R",6731,"A",,"A",
233091,"R",9850,"A",,"A",
233116,"R",67599,"R",0,"R",0
233189,"R",0,"R",226000,"R",0
233277,"R",235559,"A",,"R",19103
233286,"A",,"R",32177,"A",
233295,"R",35358,"A",,"A",
233301,"R",21830,"R",0,"R",0
233310,"R",37507,"R",0,"R",0
233329,"R",25845,"R",124820,"R",0
233338,"R",28349,"A",,"A",
233356,"R",7524,"A",,"A",
233365,"K",1393,"K",0,"K",0
233374,"R",96642,"A",,"R",17288
233408,"R",5040,"R",113400,"R",0
233417,"R",0,"R",60200,"R",0
233426,"R",57341,"A",,"A",
233499,"R",16432,"R",0,"R",0
233541,"R",40917,"R",0,"R",34438
233596,"K",246,"K",0,"K",0
233611,"R",13029,"R",0,"R",0
233639,"R",78963,"R",0,"R",0
233648,"R",87701,"R",0,"R",0
233657,"Z",0,"R",335020,"A",
233666,"A",,"R",59280,"A",
233718,"R",18010,"A",,"A",
233754,"R",146372,"R",0,"R",0
233772,"R",427756,"R",0,"R",0
233842,"R",0,"R",0,"R",6301
233897,"R",36850,"R",0,"R",0
233903,"R",47405,"R",0,"R",0
233912,"R",24981,"A",,"A",
233921,"R",677964,"A",,"R",121591
233949,"R",121950,"R",0,"R",0
234030,"R",423620,"A",,"R",97850
234076,"R",398970,"A",,"R",164183
234085,"R",45771,"A",,"A",
234119,"R",0,"R",54466,"R",0
234155,"R",111158,"A",,"R",9624
234164,"R",36403,"R",0,"R",562
234173,"R",36058,"R",0,"R",0
234191,"R",0,"R",66224,"R",0
234207,"R",58898,"A",,"R",10490
234216,"R",22857,"R",359229,"R",0
234225,"R",0,"R",141960,"R",0
234359,"R",0,"R",215397,"R",0
234377,"R",51782,"R",0,"R",0
234401,"R",0,"R",24224,"R",0
234492,"R",113374,"A",,"A",
234650,"A",,"R",145800,"A",
234669,"R",390409,"R",0,"R",0
234687,"Z",0,"R",53100,"A",
234696,"R",0,"R",1189054,"R",0
234711,"R",71526,"R",0,"R",0
234739,"R",4800,"R",102980,"R",0
234784,"A",,"R",669600,"A",
234827,"R",367168,"A",,"R",15012
234845,"R",90034,"R",0,"R",0
234915,"R",58766,"A",,"R",55356
234924,"A",,"R",91080,"A",
234933,"R",273515,"R",0,"R",0
234951,"R",0,"R",2765206,"R",0
234960,"R",6803,"A",,"A",
234979,"R",184638,"R",0,"R",0
235024,"R",18966,"A",,"A",
235088,"A",,"R",287288,"A",
235097,"R",371916,"A",,"R",38698
235103,"R",241170,"R",0,"R",0
235149,"R",196989,"R",0,"R",0
235158,"R",0,"R",60072,"R",0
235167,"R",185978,"A",,"R",7829
235237,"R",232373,"R",0,"R",0
235273,"R",0,"R",25200,"R",0
235307,"R",0,"R",54439,"R",0
235316,"R",108484,"A",,"R",16865
235334,"R",71204,"R",0,"R",0
235343,"R",239911,"R",0,"R",0
235352,"R",0,"R",178200,"R",0
235422,"R",14978,"R",0,"R",10276
235431,"R",223963,"R",0,"R",0
235495,"R",920,"R",360,"R",0
235501,"R",12898,"R",262212,"A",
235510,"R",14774,"A",,"A",
235529,"R",19750,"A",,"A",
235547,"R",12695,"R",0,"R",51927
235583,"R",0,"R",261104,"R",0
235671,"R",0,"R",4098421,"R",0
235699,"R",117525,"R",0,"R",0
235750,"R",109614,"R",0,"R",0
235769,"R",4422,"R",0,"R",0
236018,"R",0,"R",10980,"R",0
236027,"A",,"R",126000,"A",
236072,"R",174752,"R",0,"R",0
236090,"R",0,"R",0,"R",72
236133,"R",25270,"A",,"R",724
236188,"R",205565,"R",0,"R",0
236212,"Z",0,"R",397028,"A",
236230,"R",97928,"R",0,"R",8954
236258,"R",100217,"R",0,"R",0
236267,"Z",0,"R",67319,"A",
236300,"R",3278,"R",0,"R",0
236328,"R",80566,"A",,"R",6205
236382,"R",0,"R",2064260,"R",0
236452,"R",31474,"A",,"R",4433
236504,"R",163625,"R",0,"R",0
236513,"R",245005,"R",0,"R",0
236531,"R",43680,"R",0,"R",0
236559,"R",1831,"R",8792,"A",
236577,"R",123137,"R",0,"R",16494
236595,"R",150228,"A",,"R",71791
236610,"R",238805,"R",0,"R",0
236638,"R",167499,"R",0,"R",0
236656,"R",153829,"R",0,"R",0
236692,"R",292586,"R",0,"R",0
236708,"R",291392,"R",0,"R",0
236744,"Z",0,"R",36000,"A",
236753,"R",223064,"R",0,"R",0
236887,"R",140605,"R",0,"R",0
236896,"R",66597,"R",0,"R",9460
236939,"R",497274,"A",,"R",93337
236948,"R",1217454,"A",,"R",358750
236975,"R",103366,"R",0,"R",0
236993,"R",17735,"R",0,"R",0
237011,"R",523582,"A",,"R",19301
237039,"R",131387,"R",0,"R",0
237057,"R",45548,"A",,"A",
237066,"R",58503,"A",,"R",5352
237109,"R",161279,"R",0,"R",0
237118,"R",22377,"A",,"R",457
237127,"A",,"R",33280,"A",
237136,"R",6642,"A",,"A",
237145,"Z",0,"R",27018,"A",
237154,"R",81947,"A",,"R",6489
237172,"R",0,"R",251856,"R",0
237181,"R",27115,"A",,"A",
237215,"R",68592,"A",,"A",
237242,"R",34425,"R",34425,"R",0
237303,"R",0,"R",195900,"R",0
237312,"R",29689,"A",,"R",746
237321,"A",,"R",197600,"R",0
237330,"R",41346,"A",,"A",
237358,"R",18270,"A",,"A",
237367,"R",164668,"A",,"A",
237385,"R",51426,"A",,"A",
237419,"Z",0,"R",26640,"A",
237437,"R",32656,"A",,"A",
237473,"Z",0,"R",244400,"A",
237491,"R",0,"R",60280,"R",0
237516,"R",0,"R",30450,"R",0
237525,"R",301982,"A",,"R",62044
237543,"Z",0,"R",63900,"A",
237552,"R",10011,"R",140775,"R",0
237561,"Z",0,"R",96675,"A",
237570,"A",,"R",37985,"A",
237598,"R",4572,"R",0,"R",0
237604,"R",0,"R",1063000,"R",0
237613,"Z",0,"R",68650,"A",
237640,"R",14630,"A",,"A",
237686,"R",67335,"R",0,"R",0
237701,"R",28543,"A",,"R",0
237729,"R",0,"R",118957,"R",0
237783,"R",15631,"A",,"R",2398
237792,"R",104688,"A",,"A",
237817,"R",26250,"R",23568,"A",
237844,"Z",0,"R",369360,"A",
237899,"R",110643,"R",0,"R",15
237905,"A",,"R",82720,"A",
237932,"R",77692,"R",0,"R",0
237950,"R",71386,"R",316003,"R",900
237969,"R",22900,"A",,"R",660
237978,"R",96,"R",0,"R",0
237987,"R",5820,"A",,"A",
237996,"R",2736,"R",0,"R",0
238005,"A",,"R",91169,"A",
238014,"R",51130,"R",0,"R",0
238032,"R",491520,"A",,"R",108707
238078,"R",37195,"A",,"R",3883
238096,"Z",0,"R",44702,"A",
238166,"Z",0,"R",87806,"A",
238175,"Z",0,"R",99490,"A",
238193,"R",40441,"R",0,"R",2215
238263,"R",227937,"A",,"A",
238315,"R",571,"A",,"A",
238324,"R",2957,"A",,"A",
238333,"R",38673,"A",,"A",
238397,"Z",0,"R",664361,"A",
238421,"Z",0,"R",69660,"A",
238430,"R",74201,"A",,"R",56243
238458,"R",70641,"A",,"R",3640
238476,"R",65929,"A",,"R",1497
238616,"R",85278,"A",,"R",11575
238661,"R",42841,"R",0,"R",7020
238722,"R",125750,"A",,"A",
238759,"R",101199,"A",,"A",
238786,"R",0,"R",171000,"R",0
238810,"R",102264,"R",102264,"A",
238856,"R",11689,"A",,"A",
238883,"P",0,"P",0,"P",488
238892,"R",22467,"A",,"A",
238935,"A",,"A",,"R",6332
238971,"A",,"R",119281,"A",
238980,"R",75723,"A",,"R",2992
239008,"R",42501,"A",,"A",
239017,"R",39255,"A",,"R",314
239071,"R",22488,"R",0,"R",391
239080,"R",44245,"A",,"R",13604
239105,"R",223122,"A",,"R",64699
239132,"R",0,"R",284400,"R",0
239169,"R",0,"R",0,"R",8205
239187,"R",0,"R",3400,"R",0
239220,"R",61066,"A",,"A",
239248,"R",294817,"A",,"R",0
239309,"R",17869,"R",0,"R",0
239318,"R",91181,"A",,"R",3795
239372,"R",74593,"A",,"A",
239390,"R",21159,"A",,"R",1039
239424,"A",,"A",,"R",1042
239442,"R",23651,"A",,"A",
239460,"R",64953,"A",,"A",
239488,"R",99987,"R",0,"R",0
239512,"R",25283,"A",,"R",623
239628,"R",27604,"A",,"A",
239637,"R",0,"R",0,"R",2007
239716,"R",66460,"R",0,"R",824
239725,"R",0,"R",183600,"R",0
239743,"R",17691,"A",,"R",4931
239752,"A",,"A",,"R",840
239877,"A",,"R",85240,"A",
239910,"R",33613,"A",,"A",
239929,"R",14430,"R",649350,"R",0
239965,"K",375,"K",0,"K",0
240055,"R",263564,"A",,"R",0
240107,"R",47100,"R",0,"R",30503
240116,"R",83847,"A",,"A",
240125,"R",86780,"R",2226761,"R",0
240170,"R",94785,"A",,"A",
240189,"R",252767,"A",,"R",18979
240198,"R",63782,"A",,"A",
240213,"R",0,"R",0,"R",341
240240,"A",,"R",118800,"A",
240268,"R",283699,"A",,"R",7198
240277,"R",134234,"A",,"R",3027
240329,"R",246665,"A",,"R",23095
240338,"R",20922,"R",0,"R",0
240365,"R",251505,"A",,"R",17837
240374,"R",111228,"A",,"R",1568
240392,"R",26741,"R",106964,"A",
240417,"R",205599,"A",,"R",13393
240426,"R",64766,"A",,"R",5738
240444,"R",809629,"A",,"R",142089
240453,"R",498430,"A",,"R",60201
240462,"R",147720,"A",,"R",4612
240471,"R",151825,"A",,"R",8464
240480,"R",231740,"A",,"R",8659
240505,"R",73000,"A",,"A",
240514,"R",30298,"R",0,"R",0
240596,"R",22725,"A",,"A",
240620,"R",67469,"R",0,"R",0
240657,"R",19740,"A",,"A",
240666,"R",41885,"A",,"A",
240693,"R",42838,"A",,"A",
240709,"A",,"R",50600,"A",
240718,"R",53458,"R",2079500,"R",0
240727,"R",242306,"A",,"R",52455
240736,"R",28032,"Z",0,"A",
240745,"R",31518,"A",,"A",
240754,"R",32324,"R",0,"R",2288
240790,"R",20015,"R",0,"R",0
240879,"A",,"R",352560,"A",
240985,"R",10656,"R",36900,"A",
241100,"R",57870,"R",0,"R",81
241128,"R",51485,"R",0,"R",0
241146,"R",15417,"R",344860,"A",
241182,"R",12576,"R",0,"R",0
241191,"R",21514,"R",0,"R",342
241216,"R",14563,"A",,"R",495
241225,"R",94852,"A",,"R",5699
241304,"R",22575,"R",0,"R",147
241331,"R",2499,"R",0,"R",6024
241377,"R",27206,"A",,"R",1929
