UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,XFTEDPP,FTEDPP,ACTTYPE 
229504,"R",59494,"R",209326,"A",,"G",2216,"A",,"G",2216,"A",,"A",,3
229522,"A",,"R",66995,"A",,"G",74,"A",,"G",74,"A",,"A",,1
229540,"R",81891,"A",,"A",,"G",2730,"A",,"G",2730,"A",,"A",,2
229656,"A",,"R",134766,"A",,"G",150,"A",,"G",150,"A",,"A",,1
229780,"R",126297,"A",,"R",31576,"G",4210,"G",1316,"G",4210,"G",1316,"A",,2
229799,"R",122398,"A",,"A",,"G",4080,"A",,"G",4080,"A",,"A",,2
229814,"R",175122,"A",,"R",23592,"G",5837,"G",983,"G",5837,"G",983,"A",,2
229832,"A",,"R",1044944,"A",,"G",1161,"A",,"G",1161,"A",,"A",,1
229841,"R",150258,"A",,"A",,"G",5009,"A",,"G",5009,"A",,"A",,2
229887,"R",40965,"A",,"R",290,"G",1366,"G",12,"G",1366,"G",12,"A",,2
229957,"R",5373,"A",,"A",,"G",179,"A",,"G",179,"A",,"A",,2
230010,"A",,"R",620757,"A",,"G",690,"A",,"G",690,"A",,"A",,1
230038,"R",923243,"A",,"R",66001,"G",30775,"G",2750,"G",30775,"G",2750,"R",501,2
230047,"R",105813,"A",,"A",,"G",3527,"A",,"G",3527,"A",,"A",,2
230056,"R",10453,"A",,"R",293,"G",232,"G",8,"G",232,"G",8,"A",,2
230065,"A",,"R",287988,"A",,"G",320,"A",,"G",320,"A",,"A",,1
230135,"A",,"R",74000,"A",,"G",82,"A",,"G",82,"A",,"A",,1
230144,"A",,"R",74000,"A",,"G",82,"A",,"G",82,"A",,"A",,1
230162,"A",,"R",1404362,"A",,"G",1560,"A",,"G",1560,"A",,"A",,1
230171,"R",194558,"A",,"A",,"G",6485,"A",,"G",6485,"A",,"A",,2
230199,"A",,"R",72125,"A",,"G",80,"A",,"G",80,"A",,"A",,1
230205,"A",,"R",48600,"A",,"G",54,"A",,"G",54,"A",,"A",,1
230214,"A",,"R",335927,"A",,"G",373,"A",,"G",373,"A",,"A",,1
230366,"R",22332,"A",,"A",,"G",496,"A",,"G",496,"A",,"A",,2
230384,"R",23755,"A",,"A",,"G",528,"A",,"G",528,"A",,"A",,2
230418,"R",61756,"A",,"A",,"G",2059,"A",,"G",2059,"A",,"A",,2
230472,"R",16292,"A",,"A",,"G",543,"A",,"G",543,"A",,"A",,2
230490,"A",,"R",1051175,"A",,"G",1168,"A",,"G",1168,"A",,"A",,1
230597,"R",96734,"A",,"A",,"G",3224,"A",,"R",3393,"A",,"A",,2
230603,"R",180282,"A",,"R",12305,"G",6009,"G",513,"G",6009,"G",513,"A",,2
230621,"R",21870,"A",,"A",,"G",729,"A",,"G",729,"A",,"A",,2
230630,"A",,"R",625238,"A",,"G",695,"A",,"G",695,"A",,"A",,1
230676,"A",,"R",534997,"A",,"G",594,"A",,"G",594,"A",,"A",,1
230728,"R",576496,"A",,"R",45937,"G",19217,"G",1914,"G",19217,"G",1914,"R",55,2
230737,"R",728857,"A",,"R",2594,"G",24295,"G",108,"G",24295,"R",130,"A",,2
230746,"R",609690,"R",426361,"A",,"G",20797,"A",,"G",20797,"A",,"A",,3
230764,"R",657944,"A",,"R",156553,"G",21931,"G",6523,"G",21931,"G",6523,"R",944,2
230782,"R",513576,"A",,"R",12857,"G",17119,"G",536,"G",17119,"R",643,"A",,2
230807,"R",69688,"A",,"R",13116,"G",2323,"G",547,"G",2323,"G",547,"A",,2
230816,"R",21214,"A",,"R",4270,"G",707,"G",178,"G",707,"G",178,"A",,2
230825,"R",5153,"A",,"R",490,"G",172,"G",20,"G",172,"G",20,"A",,2
230834,"R",58151,"A",,"R",3385,"G",1938,"G",141,"G",1938,"G",141,"A",,2
230852,"R",71341,"A",,"R",5868,"G",2378,"G",245,"G",2378,"G",245,"A",,2
230861,"R",101827,"A",,"A",,"G",3394,"A",,"G",3394,"A",,"A",,2
230889,"R",6943,"A",,"R",10083,"G",231,"G",420,"G",231,"G",420,"A",,2
230898,"R",18965,"A",,"R",2664,"G",632,"G",111,"G",632,"G",111,"A",,2
230913,"R",36436,"A",,"R",3506,"G",1215,"G",146,"G",1215,"G",146,"A",,2
230931,"R",38798,"A",,"R",1247,"G",1293,"G",52,"G",1293,"G",52,"A",,2
230940,"R",7458,"A",,"R",0,"G",249,"G",0,"G",249,"G",0,"A",,2
230959,"R",83713,"A",,"R",6885,"G",2790,"G",287,"G",2790,"G",287,"A",,2
230977,"R",17128,"R",48939,"A",,"G",625,"A",,"G",625,"A",,"A",,3
230995,"R",79406,"A",,"R",37787,"G",2647,"G",1574,"G",2647,"G",1574,"A",,2
231004,"A",,"R",70215,"A",,"G",78,"A",,"G",78,"A",,"A",,1
231059,"R",61849,"A",,"R",6573,"G",2062,"G",274,"G",2062,"G",274,"A",,2
231068,"A",,"A",,"R",9595,"A",,"G",400,"A",,"G",400,"A",,-2
231077,"R",4267,"A",,"R",1961,"G",142,"G",82,"G",142,"G",82,"A",,2
231086,"R",16944,"A",,"A",,"G",565,"A",,"G",565,"A",,"A",,2
231095,"R",2781,"A",,"A",,"G",93,"A",,"G",93,"A",,"A",,2
231147,"A",,"A",,"R",6399,"A",,"G",267,"A",,"G",267,"R",539,-2
231165,"R",42369,"A",,"A",,"G",1412,"A",,"G",1412,"A",,"A",,2
231174,"R",321175,"A",,"R",20637,"G",10706,"G",860,"G",10706,"G",860,"R",551,2
231280,"A",,"R",46807,"A",,"G",52,"A",,"G",52,"A",,"A",,1
231411,"R",26354,"A",,"A",,"G",878,"A",,"G",878,"A",,"A",,2
231420,"R",25325,"A",,"R",321,"G",844,"G",13,"G",844,"G",13,"A",,2
231536,"R",86718,"A",,"A",,"G",2891,"A",,"G",2891,"A",,"A",,2
231554,"R",24997,"A",,"A",,"G",833,"A",,"G",833,"A",,"A",,2
231581,"R",54857,"A",,"A",,"G",1829,"A",,"G",1829,"A",,"A",,2
231624,"R",182945,"A",,"R",36449,"G",6098,"G",1519,"G",6098,"G",1519,"R",633,2
231651,"R",52831,"A",,"R",40025,"G",1761,"G",1668,"G",1761,"G",1668,"R",939,2
231688,"A",,"R",59400,"A",,"G",66,"A",,"G",66,"A",,"A",,1
231697,"R",82777,"A",,"A",,"G",2759,"A",,"G",2759,"A",,"A",,2
231712,"R",147754,"A",,"R",3252,"G",4925,"G",136,"G",4925,"G",136,"A",,2
231721,"A",,"R",69630,"A",,"G",77,"A",,"G",77,"A",,"A",,1
231785,"R",26179,"A",,"A",,"G",873,"A",,"G",873,"A",,"A",,2
231828,"R",33890,"A",,"A",,"G",1130,"A",,"G",1130,"A",,"A",,2
231837,"R",23213,"A",,"R",5482,"G",774,"G",228,"R",773,"G",228,"A",,2
231873,"R",24325,"A",,"A",,"G",811,"A",,"G",811,"A",,"A",,2
231882,"R",82407,"A",,"A",,"G",2747,"A",,"G",2747,"A",,"A",,2
231970,"A",,"A",,"R",13985,"A",,"G",583,"A",,"G",583,"R",532,-2
232016,"R",39248,"A",,"A",,"G",1308,"A",,"G",1308,"A",,"A",,2
232025,"R",26168,"A",,"R",907,"G",872,"G",38,"G",872,"G",38,"A",,2
232043,"R",33626,"A",,"R",7001,"G",1121,"G",292,"G",1121,"G",292,"A",,2
232052,"R",17722,"A",,"A",,"G",591,"A",,"G",591,"A",,"A",,2
232089,"R",43031,"A",,"A",,"G",1434,"A",,"G",1434,"A",,"A",,2
232186,"R",584407,"A",,"R",156538,"G",19480,"G",6522,"G",19480,"G",6522,"R",586,2
232195,"R",133658,"A",,"A",,"G",4455,"A",,"G",4455,"A",,"A",,2
232256,"R",32330,"A",,"A",,"G",1078,"A",,"G",1078,"A",,"A",,2
232265,"R",122808,"A",,"R",9600,"G",4094,"G",400,"G",4094,"G",400,"R",200,2
232308,"R",22261,"A",,"R",4922,"G",742,"G",205,"G",742,"G",205,"A",,2
232414,"R",248142,"A",,"A",,"G",8271,"A",,"G",8271,"A",,"A",,2
232423,"R",547819,"A",,"R",35193,"G",18261,"G",1466,"G",18261,"G",1466,"R",24,2
232450,"R",175910,"A",,"A",,"G",5864,"A",,"G",5864,"A",,"A",,2
232502,"R",15894,"A",,"A",,"G",530,"A",,"G",530,"A",,"A",,2
232557,"R",1162847,"A",,"R",548703,"G",38762,"G",22863,"G",38762,"G",22863,"R",249,2
232566,"R",127615,"A",,"R",7463,"G",4254,"G",311,"G",4254,"G",311,"A",,2
232575,"R",124323,"A",,"A",,"G",4144,"A",,"G",4144,"A",,"A",,2
232609,"R",65770,"A",,"R",6326,"G",2192,"G",264,"G",2192,"G",264,"R",137,2
232618,"R",6146,"A",,"A",,"G",137,"A",,"G",137,"A",,"A",,2
232672,"R",39039,"A",,"R",5539,"G",1301,"G",231,"G",1301,"G",231,"A",,2
232681,"R",125515,"A",,"R",7736,"G",4184,"G",322,"G",4184,"G",322,"A",,2
232706,"R",72353,"A",,"R",22774,"G",2412,"G",949,"G",2412,"G",949,"A",,2
232724,"R",1809,"A",,"A",,"G",60,"A",,"G",60,"A",,"A",,2
232788,"R",58446,"A",,"A",,"G",1948,"A",,"G",1948,"A",,"A",,2
232797,"R",101904,"A",,"R",1140,"G",2265,"G",32,"G",2265,"G",32,"A",,2
232867,"R",90216,"A",,"A",,"G",3007,"A",,"G",3007,"A",,"A",,2
232885,"R",9119,"A",,"A",,"G",304,"A",,"G",304,"A",,"A",,2
232919,"R",14388,"A",,"A",,"G",480,"A",,"G",480,"A",,"A",,2
232937,"R",166216,"A",,"R",11780,"G",5541,"G",491,"G",5541,"G",491,"R",15,2
232946,"R",1071630,"A",,"A",,"G",35721,"A",,"G",35721,"A",,"A",,2
232982,"R",512527,"A",,"R",65780,"G",17084,"G",2741,"R",16867,"R",3012,"R",271,2
233019,"R",67972,"A",,"A",,"G",2266,"A",,"G",2266,"A",,"A",,2
233037,"R",27645,"A",,"A",,"G",922,"A",,"G",922,"A",,"A",,2
233082,"R",2307,"A",,"A",,"G",77,"A",,"G",77,"A",,"A",,2
233091,"R",18696,"R",27800,"A",,"G",446,"A",,"G",446,"A",,"A",,3
233116,"R",90878,"A",,"A",,"G",3029,"A",,"G",3029,"A",,"A",,2
233277,"R",257382,"A",,"R",20334,"G",8579,"G",847,"R",8551,"R",859,"A",,2
233286,"A",,"R",55527,"A",,"G",62,"A",,"G",62,"A",,"A",,1
233295,"R",38989,"A",,"A",,"G",1300,"A",,"G",1300,"A",,"A",,2
233301,"R",18469,"A",,"R",697,"G",616,"G",29,"G",616,"G",29,"A",,2
233310,"R",59686,"A",,"A",,"G",1990,"A",,"G",1990,"A",,"A",,2
233329,"R",15900,"A",,"A",,"G",530,"A",,"G",530,"A",,"A",,2
233338,"R",32843,"A",,"A",,"G",1095,"A",,"G",1095,"A",,"A",,2
233356,"R",7727,"A",,"A",,"G",258,"A",,"G",258,"A",,"A",,2
233374,"R",102822,"A",,"R",7635,"G",3427,"G",318,"G",3427,"G",318,"R",478,2
233408,"R",10292,"A",,"A",,"G",343,"A",,"G",343,"A",,"A",,2
233426,"R",69465,"A",,"A",,"G",2316,"A",,"G",2316,"A",,"A",,2
233480,"R",1770,"A",,"A",,"G",59,"A",,"G",59,"A",,"A",,2
233541,"R",60699,"A",,"R",23690,"G",2023,"G",987,"G",2023,"G",987,"R",1000,2
233611,"R",20676,"A",,"A",,"G",689,"A",,"G",689,"A",,"A",,2
233639,"R",111485,"A",,"A",,"G",3716,"A",,"G",3716,"A",,"A",,2
233648,"R",55599,"A",,"A",,"G",1853,"A",,"G",1853,"A",,"A",,2
233657,"A",,"R",52950,"A",,"G",59,"A",,"G",59,"A",,"A",,1
233666,"A",,"R",26091,"A",,"G",29,"A",,"G",29,"A",,"A",,1
233684,"R",223866,"A",,"R",73089,"G",4975,"G",2030,"G",4975,"G",2030,"A",,2
233718,"R",19142,"A",,"R",627,"G",638,"G",26,"G",638,"G",26,"A",,2
233754,"R",211682,"A",,"A",,"G",7056,"A",,"G",7056,"A",,"A",,2
233772,"R",629237,"A",,"A",,"G",20975,"A",,"G",20975,"A",,"A",,2
233842,"A",,"A",,"R",4039,"A",,"G",168,"A",,"G",168,"A",,-2
233897,"R",55453,"A",,"A",,"G",1848,"A",,"G",1848,"A",,"A",,2
233903,"R",50453,"A",,"A",,"G",1682,"A",,"G",1682,"A",,"A",,2
233912,"R",14342,"A",,"A",,"G",478,"A",,"G",478,"A",,"A",,2
233921,"R",751832,"A",,"R",142152,"G",25061,"G",5923,"G",25061,"G",5923,"R",628,2
233949,"R",142852,"A",,"A",,"G",4762,"A",,"G",4762,"A",,"A",,2
234030,"R",651381,"A",,"R",118406,"G",21713,"G",4934,"G",21713,"G",4934,"R",1723,2
234076,"R",466790,"A",,"R",161127,"G",15560,"G",6714,"G",15560,"G",6714,"R",1693,2
234085,"R",57197,"A",,"A",,"G",1907,"A",,"G",1907,"A",,"A",,2
234119,"A",,"R",121022,"A",,"G",134,"A",,"G",134,"A",,"A",,1
234137,"R",12803,"A",,"R",1095,"G",427,"G",46,"G",427,"G",46,"A",,2
234155,"R",160648,"A",,"R",11034,"G",5355,"G",460,"R",5334,"R",486,"A",,2
234164,"R",39242,"A",,"R",17285,"G",1308,"G",720,"G",1308,"R",480,"A",,2
234173,"R",43038,"A",,"A",,"G",1435,"A",,"G",1435,"A",,"A",,2
234191,"A",,"R",109800,"A",,"G",122,"A",,"G",122,"A",,"A",,1
234207,"R",53434,"A",,"R",168,"G",1781,"G",7,"G",1781,"G",7,"R",458,2
234216,"R",22326,"A",,"A",,"G",744,"A",,"G",744,"A",,"A",,2
234225,"A",,"R",62487,"A",,"G",69,"A",,"G",69,"A",,"A",,1
234359,"A",,"R",144081,"A",,"G",160,"A",,"G",160,"A",,"A",,1
234377,"R",65782,"A",,"A",,"G",2193,"A",,"G",2193,"A",,"A",,2
234401,"A",,"R",69305,"A",,"G",77,"A",,"G",77,"A",,"A",,1
234492,"R",71094,"A",,"A",,"G",1580,"A",,"G",1580,"A",,"A",,2
234650,"A",,"R",180577,"A",,"G",201,"A",,"G",201,"A",,"A",,1
234669,"R",492306,"A",,"A",,"G",10940,"A",,"G",10940,"A",,"A",,2
234687,"A",,"R",52216,"A",,"G",58,"A",,"G",58,"A",,"A",,1
234696,"R",89790,"A",,"A",,"G",1995,"A",,"G",1995,"A",,"A",,2
234711,"R",77502,"A",,"A",,"G",1722,"A",,"G",1722,"A",,"A",,2
234739,"R",14620,"A",,"A",,"G",487,"A",,"G",487,"A",,"A",,2
234784,"R",20826,"A",,"A",,"G",694,"A",,"G",694,"A",,"A",,2
234827,"R",473143,"A",,"R",16046,"G",10514,"G",446,"G",10514,"G",446,"A",,2
234845,"R",105937,"A",,"A",,"G",2354,"A",,"G",2354,"A",,"A",,2
234915,"R",33548,"A",,"R",23574,"G",746,"G",655,"G",746,"G",655,"A",,2
234924,"A",,"R",196314,"A",,"G",218,"A",,"G",218,"A",,"A",,1
234933,"R",419831,"A",,"A",,"G",9330,"A",,"G",9330,"A",,"A",,2
234951,"R",188343,"A",,"A",,"G",4185,"A",,"G",4185,"A",,"A",,2
234979,"R",229992,"A",,"A",,"G",5111,"A",,"G",5111,"A",,"A",,2
235024,"R",24060,"A",,"R",169,"G",802,"G",7,"G",802,"G",7,"A",,2
235088,"A",,"R",356400,"A",,"G",396,"A",,"G",396,"A",,"A",,1
235097,"R",473916,"A",,"R",40037,"G",10531,"G",1112,"G",10531,"G",1112,"R",188,2
235103,"R",327214,"A",,"A",,"G",7271,"A",,"G",7271,"A",,"A",,2
235149,"R",261789,"A",,"A",,"G",5818,"A",,"G",5818,"A",,"A",,2
235158,"A",,"R",121106,"A",,"G",135,"A",,"G",135,"A",,"A",,1
235167,"R",195374,"A",,"R",9740,"G",4342,"G",271,"G",4342,"G",271,"A",,2
235237,"R",235260,"A",,"A",,"G",5228,"A",,"G",5228,"A",,"A",,2
235307,"A",,"R",155143,"A",,"G",172,"A",,"G",172,"A",,"A",,1
235316,"R",160502,"A",,"R",34316,"G",5350,"G",1430,"G",5350,"G",1430,"R",472,2
235334,"R",77696,"A",,"A",,"G",1727,"A",,"G",1727,"A",,"A",,2
235343,"R",334123,"A",,"A",,"G",7425,"A",,"G",7425,"A",,"A",,2
235352,"A",,"R",116260,"A",,"G",129,"A",,"G",129,"A",,"A",,1
235422,"R",21497,"A",,"R",4706,"G",717,"G",196,"G",717,"G",196,"A",,2
235431,"R",273313,"A",,"A",,"G",6074,"A",,"G",6074,"A",,"A",,2
235495,"R",3344,"A",,"A",,"G",111,"A",,"G",111,"A",,"A",,2
235501,"R",27704,"A",,"A",,"G",923,"A",,"R",707,"A",,"A",,2
235510,"R",22182,"A",,"A",,"G",493,"A",,"G",493,"A",,"A",,2
235529,"R",14476,"A",,"A",,"G",322,"A",,"G",322,"A",,"A",,2
235547,"R",9797,"A",,"R",12289,"G",218,"G",341,"G",218,"G",341,"R",527,2
235583,"A",,"R",228240,"A",,"G",254,"A",,"G",254,"A",,"A",,1
235671,"R",221805,"A",,"A",,"G",4929,"A",,"G",4929,"A",,"A",,2
235699,"R",132606,"A",,"A",,"G",2947,"A",,"G",2947,"A",,"A",,2
235750,"R",116792,"A",,"A",,"G",2595,"A",,"G",2595,"A",,"A",,2
235769,"R",5623,"A",,"R",32,"G",187,"G",1,"G",187,"G",1,"A",,2
235954,"A",,"R",53100,"A",,"G",59,"A",,"G",59,"A",,"A",,1
236018,"A",,"R",131400,"A",,"G",146,"A",,"G",146,"A",,"A",,1
236027,"A",,"R",169521,"A",,"G",188,"A",,"G",188,"A",,"A",,1
236072,"R",189922,"A",,"A",,"G",4220,"A",,"G",4220,"A",,"A",,2
236133,"R",37487,"A",,"R",5084,"G",1250,"G",212,"G",1250,"G",212,"A",,2
236188,"R",277107,"A",,"A",,"G",6158,"A",,"G",6158,"A",,"A",,2
236212,"A",,"R",1634329,"A",,"G",1816,"A",,"R",1122,"A",,"A",,1
236230,"R",97441,"A",,"R",7210,"G",3248,"G",300,"G",3248,"G",300,"A",,2
236258,"R",90519,"A",,"A",,"G",2012,"A",,"G",2012,"A",,"A",,2
236328,"R",79223,"A",,"R",3524,"G",2641,"G",147,"R",2476,"R",116,"R",71,2
236382,"R",114714,"A",,"A",,"G",2549,"A",,"G",2549,"A",,"A",,2
236452,"R",40212,"A",,"R",5440,"G",1340,"G",227,"G",1340,"G",227,"A",,2
236504,"R",179376,"A",,"A",,"G",3986,"A",,"G",3986,"A",,"A",,2
236513,"R",262110,"A",,"A",,"G",5825,"A",,"G",5825,"A",,"A",,2
236531,"R",8388,"A",,"A",,"G",280,"A",,"G",280,"A",,"A",,2
236577,"R",147883,"A",,"R",21990,"G",3286,"G",611,"G",3286,"G",611,"A",,2
236595,"R",199724,"A",,"R",49326,"G",4438,"G",1370,"G",4438,"G",1370,"R",875,2
236610,"R",226190,"A",,"A",,"G",5026,"A",,"G",5026,"A",,"A",,2
236638,"R",171147,"A",,"A",,"G",3803,"A",,"G",3803,"A",,"A",,2
236656,"R",179151,"A",,"A",,"G",3981,"A",,"G",3981,"A",,"A",,2
236692,"R",291682,"A",,"A",,"G",6482,"A",,"G",6482,"A",,"A",,2
236708,"R",272343,"A",,"A",,"G",6052,"A",,"G",6052,"A",,"A",,2
236744,"A",,"R",118425,"A",,"G",132,"A",,"G",132,"A",,"A",,1
236753,"R",298005,"A",,"A",,"G",6622,"A",,"G",6622,"A",,"A",,2
236887,"R",191836,"A",,"A",,"G",4263,"A",,"G",4263,"A",,"A",,2
236896,"R",72161,"A",,"R",9594,"G",1604,"G",267,"G",1604,"G",267,"A",,2
236939,"R",641517,"A",,"R",88115,"G",21384,"G",3671,"G",21384,"G",3671,"R",1536,2
236948,"R",1312241,"A",,"R",370206,"G",29161,"G",10284,"G",29161,"R",12340,"R",3888,2
236975,"R",132794,"A",,"A",,"G",2951,"A",,"G",2951,"A",,"A",,2
236993,"R",13938,"A",,"A",,"G",465,"A",,"G",465,"A",,"A",,2
237011,"R",600823,"A",,"R",18841,"G",13352,"G",523,"G",13352,"G",523,"A",,2
237039,"R",146903,"A",,"A",,"G",3265,"A",,"G",3265,"A",,"A",,2
237057,"R",47371,"A",,"A",,"G",1579,"A",,"R",1481,"A",,"A",,2
237066,"R",74379,"A",,"R",5050,"G",2479,"G",210,"G",2479,"G",210,"A",,2
237109,"R",163443,"A",,"A",,"G",3632,"A",,"G",3632,"A",,"A",,2
237118,"R",25202,"A",,"R",2763,"G",840,"G",115,"G",840,"R",61,"A",,2
237127,"A",,"R",17100,"A",,"G",19,"A",,"G",19,"A",,"A",,1
237136,"R",7445,"A",,"R",175,"G",248,"G",7,"G",248,"G",7,"A",,2
237145,"A",,"R",27267,"A",,"G",30,"A",,"G",30,"A",,"A",,1
237172,"A",,"R",139111,"A",,"G",155,"A",,"G",155,"A",,"A",,1
237181,"R",21933,"A",,"R",397,"G",731,"G",17,"G",731,"G",17,"A",,2
237215,"R",51630,"A",,"A",,"G",1721,"A",,"G",1721,"A",,"A",,2
237242,"A",,"R",52082,"A",,"G",58,"A",,"G",58,"A",,"A",,1
237303,"A",,"R",152789,"A",,"G",170,"A",,"G",170,"A",,"A",,1
237312,"R",36374,"A",,"R",5961,"G",1212,"G",248,"G",1212,"G",248,"R",390,2
237321,"A",,"R",176666,"A",,"G",196,"A",,"G",196,"A",,"A",,1
237330,"R",77286,"A",,"R",2936,"G",2576,"G",122,"G",2576,"G",122,"A",,2
237358,"R",22784,"A",,"A",,"G",759,"A",,"R",830,"A",,"A",,2
237367,"R",106067,"A",,"R",4282,"G",3536,"G",178,"G",3536,"G",178,"A",,2
237385,"R",41903,"A",,"A",,"G",1397,"A",,"G",1397,"A",,"A",,2
237419,"A",,"R",7040,"A",,"G",8,"A",,"G",8,"A",,"A",,1
237437,"R",34012,"A",,"A",,"G",756,"A",,"G",756,"A",,"A",,2
237473,"A",,"R",144498,"A",,"G",161,"A",,"G",161,"A",,"A",,1
237491,"A",,"R",23000,"A",,"G",26,"A",,"G",26,"A",,"A",,1
237525,"R",272675,"A",,"R",56662,"G",9089,"G",2361,"G",9089,"G",2361,"R",475,2
237543,"A",,"R",138380,"A",,"G",154,"A",,"G",154,"A",,"A",,1
237552,"R",9492,"A",,"A",,"G",211,"A",,"G",211,"A",,"A",,2
237561,"A",,"R",75600,"A",,"G",84,"A",,"G",84,"A",,"A",,1
237570,"A",,"R",57600,"A",,"G",64,"A",,"G",64,"A",,"A",,1
237598,"R",8832,"A",,"A",,"G",196,"A",,"G",196,"A",,"A",,2
237604,"R",12242,"A",,"A",,"G",408,"A",,"G",408,"A",,"A",,2
237613,"A",,"R",76554,"A",,"G",85,"A",,"G",85,"A",,"A",,1
237640,"R",11501,"A",,"R",447,"G",383,"G",19,"G",383,"G",19,"A",,2
237686,"R",78581,"A",,"A",,"G",2619,"A",,"G",2619,"A",,"A",,2
237701,"R",44178,"A",,"A",,"G",1473,"A",,"G",1473,"A",,"A",,2
237729,"A",,"R",132554,"A",,"G",147,"A",,"G",147,"A",,"A",,1
237783,"R",19800,"A",,"R",6901,"G",660,"G",288,"G",660,"G",288,"A",,2
237792,"R",108463,"A",,"R",3123,"G",3615,"G",130,"G",3615,"G",130,"A",,2
237817,"R",47329,"A",,"A",,"G",1578,"A",,"G",1578,"A",,"A",,2
237844,"A",,"R",88761,"A",,"G",99,"A",,"G",99,"A",,"A",,1
237880,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",838,-2
237899,"R",62669,"A",,"R",1058,"G",2089,"G",44,"G",2089,"G",44,"A",,2
237905,"A",,"R",36900,"R",144,"G",41,"G",6,"G",41,"G",6,"A",,1
237932,"R",77206,"A",,"R",3684,"G",2574,"G",154,"G",2574,"G",154,"A",,2
237950,"R",28256,"A",,"A",,"G",942,"A",,"G",942,"A",,"A",,2
237969,"R",37132,"A",,"R",1707,"G",1238,"G",71,"G",1238,"G",71,"A",,2
237978,"R",3028,"A",,"A",,"G",67,"A",,"G",67,"A",,"A",,2
237987,"R",10376,"A",,"A",,"G",231,"A",,"G",231,"A",,"A",,2
237996,"R",12502,"A",,"A",,"G",278,"A",,"G",278,"A",,"A",,2
238005,"A",,"R",74625,"A",,"G",83,"A",,"G",83,"A",,"A",,1
238014,"R",53228,"A",,"A",,"G",1774,"A",,"G",1774,"A",,"A",,2
238032,"R",692489,"A",,"R",104307,"G",23083,"G",4346,"G",23083,"G",4346,"R",1856,2
238078,"R",31661,"A",,"R",6446,"G",1055,"G",269,"G",1055,"G",269,"R",146,2
238096,"A",,"R",35600,"A",,"G",40,"A",,"G",40,"A",,"A",,1
238166,"A",,"R",154508,"A",,"G",172,"A",,"G",172,"A",,"A",,1
238175,"A",,"R",171386,"A",,"G",190,"A",,"G",190,"A",,"A",,1
238193,"R",47805,"A",,"R",7945,"G",1594,"G",331,"G",1594,"G",331,"A",,2
238263,"R",287097,"A",,"R",790,"G",9570,"G",33,"G",9570,"G",33,"A",,2
238324,"R",6514,"A",,"R",360,"G",217,"G",15,"G",217,"G",15,"A",,2
238333,"R",40905,"A",,"A",,"G",1364,"A",,"R",1270,"A",,"A",,2
238397,"R",57894,"A",,"A",,"G",1930,"A",,"G",1930,"A",,"A",,2
238430,"R",64358,"A",,"R",34793,"G",2145,"G",1450,"G",2145,"G",1450,"A",,2
238458,"R",92513,"A",,"R",5488,"G",3084,"G",229,"G",3084,"G",229,"R",150,2
238476,"R",91455,"A",,"R",1933,"G",3049,"G",81,"G",3049,"G",81,"A",,2
238573,"R",3867,"A",,"A",,"G",129,"A",,"G",129,"A",,"A",,2
238616,"R",105239,"A",,"R",41887,"G",3508,"G",1745,"G",3508,"G",1745,"R",394,2
238661,"R",57197,"A",,"R",13143,"G",1907,"G",548,"G",1907,"G",548,"Z",0,2
238722,"R",170461,"A",,"A",,"G",5682,"A",,"G",5682,"A",,"A",,2
238759,"R",152667,"A",,"A",,"G",5089,"A",,"G",5089,"A",,"A",,2
238786,"A",,"R",115670,"A",,"G",129,"A",,"R",132,"A",,"A",,1
238810,"A",,"R",94443,"A",,"G",105,"A",,"G",105,"A",,"A",,1
238892,"R",21530,"A",,"A",,"G",478,"A",,"G",478,"A",,"A",,2
238980,"R",56980,"A",,"R",11907,"G",1899,"G",496,"G",1899,"G",496,"A",,2
239008,"R",53010,"A",,"A",,"G",1767,"A",,"G",1767,"A",,"A",,2
239017,"R",84624,"A",,"A",,"G",2821,"A",,"R",1567,"A",,"A",,2
239071,"R",26008,"A",,"R",1463,"G",867,"G",61,"G",867,"G",61,"A",,2
239080,"R",49574,"A",,"R",9443,"G",1652,"G",393,"G",1652,"G",393,"A",,2
239105,"R",253145,"A",,"R",33743,"G",8438,"G",1406,"G",8438,"G",1406,"R",1159,2
239132,"A",,"R",104859,"A",,"G",117,"A",,"G",117,"A",,"A",,1
239169,"A",,"A",,"R",9568,"A",,"G",399,"A",,"G",399,"R",810,-2
239220,"R",63843,"A",,"A",,"G",2128,"A",,"G",2128,"A",,"A",,2
239248,"R",394680,"A",,"A",,"G",13156,"A",,"G",13156,"A",,"A",,2
239309,"R",21514,"A",,"A",,"G",717,"A",,"G",717,"A",,"A",,2
239318,"R",103488,"A",,"R",3110,"G",2300,"G",86,"G",2300,"G",86,"A",,2
239372,"R",92362,"A",,"A",,"G",3079,"A",,"R",3041,"A",,"A",,2
239390,"R",25173,"A",,"R",9275,"G",839,"G",386,"G",839,"G",386,"R",9,2
239424,"A",,"A",,"R",2729,"A",,"G",114,"A",,"G",114,"R",22,-2
239442,"R",28460,"A",,"A",,"G",949,"A",,"G",949,"A",,"A",,2
