UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5 
366711,12,"R",1185,"R",280,"R",289,"R",616,"R",277,"R",2,"Z",0,"R",1,"R",0
367051, 1,"R",77,"A",,"A",,"R",77,"A",,"A",,"A",,"A",,"A",
367051, 2,"R",77,"A",,"A",,"R",77,"A",,"A",,"A",,"A",,"A",
367051, 3,"R",77,"A",,"A",,"R",77,"A",,"A",,"A",,"A",,"A",
367088, 1,"R",123,"A",,"A",,"R",123,"A",,"A",,"A",,"A",,"A",
367088, 2,"R",123,"A",,"A",,"R",123,"A",,"A",,"A",,"A",,"A",
367088, 3,"R",123,"A",,"A",,"R",123,"A",,"A",,"A",,"A",,"A",
367103, 1,"R",73,"R",0,"R",73,"R",0,"A",,"A",,"A",,"A",,"A",
367103, 2,"R",73,"R",0,"R",73,"R",0,"A",,"A",,"A",,"A",,"A",
367103, 3,"R",73,"R",0,"R",73,"R",0,"A",,"A",,"A",,"A",,"A",
367112, 1,"R",111,"R",0,"R",61,"R",50,"A",,"A",,"A",,"A",,"A",
367112, 2,"R",111,"R",0,"R",61,"R",50,"A",,"A",,"A",,"A",,"A",
367112, 3,"R",111,"R",0,"R",61,"R",50,"A",,"A",,"A",,"A",,"A",
367158, 1,"R",57,"R",0,"R",28,"R",29,"A",,"A",,"A",,"A",,"A",
367158, 2,"R",57,"R",0,"R",28,"R",29,"A",,"A",,"A",,"A",,"A",
367158, 3,"R",57,"R",0,"R",28,"R",29,"A",,"A",,"A",,"A",,"A",
367361, 1,"R",71,"R",0,"R",71,"R",0,"A",,"A",,"A",,"A",,"A",
367361, 2,"R",71,"R",0,"R",71,"R",0,"A",,"A",,"A",,"A",,"A",
367361, 3,"R",71,"R",0,"R",71,"R",0,"A",,"A",,"A",,"A",,"A",
367431, 1,"R",30,"A",,"A",,"R",30,"A",,"A",,"A",,"A",,"A",
367431, 2,"R",30,"A",,"A",,"R",30,"A",,"A",,"A",,"A",,"A",
367431, 3,"R",30,"A",,"A",,"R",30,"A",,"A",,"A",,"A",,"A",
367459, 1,"R",7839,"R",2235,"R",2203,"R",3401,"R",2145,"R",90,"Z",0,"Z",0,"R",0
367459, 2,"R",7839,"R",2235,"R",2203,"R",3401,"R",2145,"R",90,"Z",0,"Z",0,"R",0
367459, 3,"R",4632,"R",1266,"R",1709,"R",1657,"R",1198,"R",68,"Z",0,"Z",0,"R",0
367459,11,"R",3207,"R",969,"R",494,"R",1744,"R",947,"R",22,"Z",0,"Z",0,"R",0
367875, 1,"R",2203,"A",,"A",,"R",2203,"A",,"A",,"A",,"A",,"A",
367875, 2,"R",2203,"A",,"A",,"R",2203,"A",,"A",,"A",,"A",,"A",
367875, 3,"R",1502,"A",,"A",,"R",1502,"A",,"A",,"A",,"A",,"A",
367875,11,"R",701,"A",,"A",,"R",701,"A",,"A",,"A",,"A",,"A",
367884, 1,"R",232,"R",43,"R",189,"R",0,"R",38,"R",5,"R",0,"R",0,"R",0
367884, 2,"R",173,"R",0,"R",173,"R",0,"A",,"A",,"A",,"A",,"A",
367884, 3,"R",171,"R",0,"R",171,"R",0,"A",,"A",,"A",,"A",,"A",
367884,11,"R",2,"R",0,"R",2,"R",0,"A",,"A",,"A",,"A",,"A",
367884,12,"R",59,"R",43,"R",16,"R",0,"R",38,"R",5,"R",0,"R",0,"R",0
367954, 1,"R",4748,"R",590,"R",4158,"R",0,"R",73,"R",514,"R",0,"R",3,"R",0
367954,12,"R",4748,"R",590,"R",4158,"R",0,"R",73,"R",514,"R",0,"R",3,"R",0
367972, 1,"R",115,"A",,"A",,"R",115,"A",,"A",,"A",,"A",,"A",
367972, 2,"R",115,"A",,"A",,"R",115,"A",,"A",,"A",,"A",,"A",
367972, 3,"R",115,"A",,"A",,"R",115,"A",,"A",,"A",,"A",,"A",
367981, 1,"R",80,"A",,"A",,"R",80,"A",,"A",,"A",,"A",,"A",
367981, 2,"R",80,"A",,"A",,"R",80,"A",,"A",,"A",,"A",,"A",
367981, 3,"R",80,"A",,"A",,"R",80,"A",,"A",,"A",,"A",,"A",
368230, 1,"R",117,"A",,"A",,"R",117,"A",,"A",,"A",,"A",,"A",
368230, 2,"R",117,"A",,"A",,"R",117,"A",,"A",,"A",,"A",,"A",
368230, 3,"R",117,"A",,"A",,"R",117,"A",,"A",,"A",,"A",,"A",
368364, 1,"R",309,"A",,"A",,"R",309,"A",,"A",,"A",,"A",,"A",
368364, 2,"R",309,"A",,"A",,"R",309,"A",,"A",,"A",,"A",,"A",
368364, 3,"R",309,"A",,"A",,"R",309,"A",,"A",,"A",,"A",,"A",
368407, 1,"R",39,"A",,"A",,"R",39,"A",,"A",,"A",,"A",,"A",
368407, 2,"R",39,"A",,"A",,"R",39,"A",,"A",,"A",,"A",,"A",
368407, 3,"R",39,"A",,"A",,"R",39,"A",,"A",,"A",,"A",,"A",
368452, 1,"R",278,"A",,"A",,"R",278,"A",,"A",,"A",,"A",,"A",
368452, 2,"R",278,"A",,"A",,"R",278,"A",,"A",,"A",,"A",,"A",
368452, 3,"R",278,"A",,"A",,"R",278,"A",,"A",,"A",,"A",,"A",
368629, 1,"R",450,"Z",0,"R",337,"R",113,"A",,"A",,"A",,"A",,"A",
368629, 2,"R",450,"Z",0,"R",337,"R",113,"A",,"A",,"A",,"A",,"A",
368629, 3,"R",450,"Z",0,"R",337,"R",113,"A",,"A",,"A",,"A",,"A",
368647, 1,"R",14,"A",,"A",,"R",14,"A",,"A",,"A",,"A",,"A",
368647, 2,"R",14,"A",,"A",,"R",14,"A",,"A",,"A",,"A",,"A",
368647, 3,"R",14,"A",,"A",,"R",14,"A",,"A",,"A",,"A",,"A",
368771, 1,"R",335,"R",335,"A",,"A",,"R",106,"R",225,"R",0,"R",4,"R",0
368771, 2,"R",335,"R",335,"A",,"A",,"R",106,"R",225,"R",0,"R",4,"R",0
368771, 3,"R",335,"R",335,"A",,"A",,"R",106,"R",225,"R",0,"R",4,"R",0
368832, 1,"R",54,"A",,"A",,"R",54,"A",,"A",,"A",,"A",,"A",
368832, 2,"R",54,"A",,"A",,"R",54,"A",,"A",,"A",,"A",,"A",
368832, 3,"R",54,"A",,"A",,"R",54,"A",,"A",,"A",,"A",,"A",
368911, 1,"R",1887,"R",652,"R",422,"R",813,"R",651,"R",1,"R",0,"R",0,"R",0
368911, 2,"R",1887,"R",652,"R",422,"R",813,"R",651,"R",1,"R",0,"R",0,"R",0
368911, 3,"R",1091,"R",334,"R",290,"R",467,"R",333,"R",1,"R",0,"R",0,"R",0
368911,11,"R",796,"R",318,"R",132,"R",346,"R",318,"R",0,"R",0,"R",0,"R",0
369002, 1,"R",284,"R",0,"R",50,"R",234,"A",,"A",,"A",,"A",,"A",
369002,12,"R",284,"R",0,"R",50,"R",234,"A",,"A",,"A",,"A",,"A",
369400, 1,"R",866,"A",,"A",,"R",866,"A",,"A",,"A",,"A",,"A",
369400, 2,"R",866,"A",,"A",,"R",866,"A",,"A",,"A",,"A",,"A",
369400, 3,"R",866,"A",,"A",,"R",866,"A",,"A",,"A",,"A",,"A",
369419, 1,"R",556,"A",,"A",,"R",556,"A",,"A",,"A",,"A",,"A",
369419, 2,"R",556,"A",,"A",,"R",556,"A",,"A",,"A",,"A",,"A",
369419, 3,"R",556,"A",,"A",,"R",556,"A",,"A",,"A",,"A",,"A",
369446, 1,"R",14,"A",,"A",,"R",14,"A",,"A",,"A",,"A",,"A",
369446, 2,"R",14,"A",,"A",,"R",14,"A",,"A",,"A",,"A",,"A",
369446, 3,"R",14,"A",,"A",,"R",14,"A",,"A",,"A",,"A",,"A",
369455, 1,"R",187,"R",141,"R",0,"R",46,"R",85,"R",56,"R",0,"R",0,"R",0
369455, 2,"R",187,"R",141,"R",0,"R",46,"R",85,"R",56,"R",0,"R",0,"R",0
369455, 3,"R",187,"R",141,"R",0,"R",46,"R",85,"R",56,"R",0,"R",0,"R",0
369516, 1,"R",159,"R",159,"A",,"A",,"R",24,"R",135,"Z",0,"Z",0,"R",0
369516, 2,"R",150,"R",150,"A",,"A",,"R",22,"R",128,"Z",0,"Z",0,"R",0
369516, 3,"R",150,"R",150,"A",,"A",,"R",22,"R",128,"Z",0,"Z",0,"R",0
369516,12,"R",9,"R",9,"A",,"A",,"R",2,"R",7,"Z",0,"Z",0,"R",0
369659, 1,"R",133,"A",,"A",,"R",133,"A",,"A",,"A",,"A",,"A",
369659,12,"R",133,"A",,"A",,"R",133,"A",,"A",,"A",,"A",,"A",
369668, 1,"R",126,"A",,"A",,"R",126,"A",,"A",,"A",,"A",,"A",
369668, 2,"R",126,"A",,"A",,"R",126,"A",,"A",,"A",,"A",,"A",
369668, 3,"R",126,"A",,"A",,"R",126,"A",,"A",,"A",,"A",,"A",
369686, 1,"R",233,"A",,"A",,"R",233,"A",,"A",,"A",,"A",,"A",
369686, 2,"R",233,"A",,"A",,"R",233,"A",,"A",,"A",,"A",,"A",
369686, 3,"R",233,"A",,"A",,"R",233,"A",,"A",,"A",,"A",,"A",
369783, 1,"R",215,"A",,"A",,"R",215,"A",,"A",,"A",,"A",,"A",
369783, 2,"R",215,"A",,"A",,"R",215,"A",,"A",,"A",,"A",,"A",
369783, 3,"R",215,"A",,"A",,"R",215,"A",,"A",,"A",,"A",,"A",
369950, 1,"R",89,"A",,"A",,"R",89,"A",,"A",,"A",,"A",,"A",
369950, 2,"R",89,"A",,"A",,"R",89,"A",,"A",,"A",,"A",,"A",
369950, 3,"R",89,"A",,"A",,"R",89,"A",,"A",,"A",,"A",,"A",
371052, 1,"R",252,"A",,"A",,"R",252,"A",,"A",,"A",,"A",,"A",
371052, 2,"R",252,"A",,"A",,"R",252,"A",,"A",,"A",,"A",,"A",
371052, 3,"R",252,"A",,"A",,"R",252,"A",,"A",,"A",,"A",,"A",
371690, 1,"R",844,"R",155,"Z",0,"R",689,"R",155,"Z",0,"Z",0,"Z",0,"R",0
371690, 2,"R",844,"R",155,"Z",0,"R",689,"R",155,"Z",0,"Z",0,"Z",0,"R",0
371690, 3,"R",844,"R",155,"Z",0,"R",689,"R",155,"Z",0,"Z",0,"Z",0,"R",0
371830, 1,"R",129,"A",,"A",,"R",129,"A",,"A",,"A",,"A",,"A",
371830, 2,"R",129,"A",,"A",,"R",129,"A",,"A",,"A",,"A",,"A",
371830, 3,"R",129,"A",,"A",,"R",129,"A",,"A",,"A",,"A",,"A",
371928, 1,"R",99,"A",,"A",,"R",99,"A",,"A",,"A",,"A",,"A",
371928, 2,"R",99,"A",,"A",,"R",99,"A",,"A",,"A",,"A",,"A",
371928, 3,"R",99,"A",,"A",,"R",99,"A",,"A",,"A",,"A",,"A",
371964, 1,"R",438,"A",,"A",,"R",438,"A",,"A",,"A",,"A",,"A",
371964, 2,"R",438,"A",,"A",,"R",438,"A",,"A",,"A",,"A",,"A",
371964, 3,"R",438,"A",,"A",,"R",438,"A",,"A",,"A",,"A",,"A",
372028, 1,"R",100,"Z",0,"R",100,"R",0,"A",,"A",,"A",,"A",,"A",
372028, 2,"R",100,"Z",0,"R",100,"R",0,"A",,"A",,"A",,"A",,"A",
372028, 3,"R",100,"Z",0,"R",100,"R",0,"A",,"A",,"A",,"A",,"A",
372073, 1,"R",161,"R",120,"R",41,"R",0,"R",114,"R",6,"R",0,"R",0,"R",0
372073, 2,"R",153,"R",112,"R",41,"R",0,"R",107,"R",5,"R",0,"R",0,"R",0
372073, 3,"R",153,"R",112,"R",41,"R",0,"R",107,"R",5,"R",0,"R",0,"R",0
372073,12,"R",8,"R",8,"R",0,"R",0,"R",7,"R",1,"R",0,"R",0,"R",0
372082, 1,"R",104,"A",,"A",,"R",104,"A",,"A",,"A",,"A",,"A",
372082, 2,"R",104,"A",,"A",,"R",104,"A",,"A",,"A",,"A",,"A",
372082, 3,"R",84,"A",,"A",,"R",84,"A",,"A",,"A",,"A",,"A",
372082,11,"R",20,"A",,"A",,"R",20,"A",,"A",,"A",,"A",,"A",
372240, 1,"R",38,"A",,"A",,"R",38,"A",,"A",,"A",,"A",,"A",
372240, 2,"R",38,"A",,"A",,"R",38,"A",,"A",,"A",,"A",,"A",
372240, 3,"R",38,"A",,"A",,"R",38,"A",,"A",,"A",,"A",,"A",
372329, 1,"R",306,"R",0,"R",84,"R",222,"A",,"A",,"A",,"A",,"A",
372329, 2,"R",306,"R",0,"R",84,"R",222,"A",,"A",,"A",,"A",,"A",
372329, 3,"R",306,"R",0,"R",84,"R",222,"A",,"A",,"A",,"A",,"A",
372356, 1,"R",217,"R",0,"R",217,"R",0,"A",,"A",,"A",,"A",,"A",
372356, 2,"R",217,"R",0,"R",217,"R",0,"A",,"A",,"A",,"A",,"A",
372356, 3,"R",217,"R",0,"R",217,"R",0,"A",,"A",,"A",,"A",,"A",
372462, 1,"R",121,"A",,"A",,"R",121,"A",,"A",,"A",,"A",,"A",
372462, 2,"R",121,"A",,"A",,"R",121,"A",,"A",,"A",,"A",,"A",
372462, 3,"R",121,"A",,"A",,"R",121,"A",,"A",,"A",,"A",,"A",
372921, 1,"R",488,"A",,"A",,"R",488,"A",,"A",,"A",,"A",,"A",
372921, 2,"R",488,"A",,"A",,"R",488,"A",,"A",,"A",,"A",,"A",
372921, 3,"R",488,"A",,"A",,"R",488,"A",,"A",,"A",,"A",,"A",
373085, 1,"R",40,"R",0,"R",18,"R",22,"A",,"A",,"A",,"A",,"A",
373085, 2,"R",40,"R",0,"R",18,"R",22,"A",,"A",,"A",,"A",,"A",
373085, 3,"R",40,"R",0,"R",18,"R",22,"A",,"A",,"A",,"A",,"A",
373216, 1,"R",113,"A",,"A",,"R",113,"A",,"A",,"A",,"A",,"A",
373216, 2,"R",113,"A",,"A",,"R",113,"A",,"A",,"A",,"A",,"A",
373216, 3,"R",113,"A",,"A",,"R",113,"A",,"A",,"A",,"A",,"A",
373456, 1,"R",25,"A",,"A",,"R",25,"A",,"A",,"A",,"A",,"A",
373456, 2,"R",25,"A",,"A",,"R",25,"A",,"A",,"A",,"A",,"A",
373456, 3,"R",25,"A",,"A",,"R",25,"A",,"A",,"A",,"A",,"A",
373526, 1,"R",271,"A",,"A",,"R",271,"A",,"A",,"A",,"A",,"A",
373526, 2,"R",271,"A",,"A",,"R",271,"A",,"A",,"A",,"A",,"A",
373526, 3,"R",271,"A",,"A",,"R",271,"A",,"A",,"A",,"A",,"A",
373678, 1,"R",102,"A",,"A",,"R",102,"A",,"A",,"A",,"A",,"A",
373678, 2,"R",102,"A",,"A",,"R",102,"A",,"A",,"A",,"A",,"A",
373678, 3,"R",102,"A",,"A",,"R",102,"A",,"A",,"A",,"A",,"A",
373696, 1,"R",121,"A",,"A",,"R",121,"A",,"A",,"A",,"A",,"A",
373696, 2,"R",121,"A",,"A",,"R",121,"A",,"A",,"A",,"A",,"A",
373696, 3,"R",121,"A",,"A",,"R",121,"A",,"A",,"A",,"A",,"A",
373711, 1,"R",77,"A",,"A",,"R",77,"A",,"A",,"A",,"A",,"A",
373711, 2,"R",77,"A",,"A",,"R",77,"A",,"A",,"A",,"A",,"A",
373711, 3,"R",77,"A",,"A",,"R",77,"A",,"A",,"A",,"A",,"A",
373784, 1,"R",535,"A",,"A",,"R",535,"A",,"A",,"A",,"A",,"A",
373784, 2,"R",535,"A",,"A",,"R",535,"A",,"A",,"A",,"A",,"A",
373784, 3,"R",535,"A",,"A",,"R",535,"A",,"A",,"A",,"A",,"A",
374024, 1,"R",245,"R",0,"R",27,"R",218,"A",,"A",,"A",,"A",,"A",
374024,12,"R",245,"R",0,"R",27,"R",218,"A",,"A",,"A",,"A",,"A",
374316, 1,"R",77,"A",,"A",,"R",77,"A",,"A",,"A",,"A",,"A",
374316, 2,"R",77,"A",,"A",,"R",77,"A",,"A",,"A",,"A",,"A",
374316, 3,"R",77,"A",,"A",,"R",77,"A",,"A",,"A",,"A",,"A",
374343, 1,"R",54,"A",,"A",,"R",54,"A",,"A",,"A",,"A",,"A",
374343, 2,"R",54,"A",,"A",,"R",54,"A",,"A",,"A",,"A",,"A",
374343, 3,"R",54,"A",,"A",,"R",54,"A",,"A",,"A",,"A",,"A",
374574, 1,"R",633,"A",,"A",,"R",633,"A",,"A",,"A",,"A",,"A",
374574, 2,"R",633,"A",,"A",,"R",633,"A",,"A",,"A",,"A",,"A",
374574, 3,"R",633,"A",,"A",,"R",633,"A",,"A",,"A",,"A",,"A",
374592, 1,"R",63,"A",,"A",,"R",63,"A",,"A",,"A",,"A",,"A",
374592, 2,"R",63,"A",,"A",,"R",63,"A",,"A",,"A",,"A",,"A",
374592, 3,"R",63,"A",,"A",,"R",63,"A",,"A",,"A",,"A",,"A",
375230, 1,"R",232,"A",,"A",,"R",232,"A",,"A",,"A",,"A",,"A",
375230, 2,"R",232,"A",,"A",,"R",232,"A",,"A",,"A",,"A",,"A",
375230, 3,"R",232,"A",,"A",,"R",232,"A",,"A",,"A",,"A",,"A",
375373, 1,"R",110,"A",,"A",,"R",110,"A",,"A",,"A",,"A",,"A",
375373, 2,"R",110,"A",,"A",,"R",110,"A",,"A",,"A",,"A",,"A",
375373, 3,"R",110,"A",,"A",,"R",110,"A",,"A",,"A",,"A",,"A",
375407, 1,"R",91,"A",,"A",,"R",91,"A",,"A",,"A",,"A",,"A",
375407, 2,"R",91,"A",,"A",,"R",91,"A",,"A",,"A",,"A",,"A",
375407, 3,"R",91,"A",,"A",,"R",91,"A",,"A",,"A",,"A",,"A",
375416, 1,"R",133,"R",0,"R",133,"R",0,"A",,"A",,"A",,"A",,"A",
375416, 2,"R",133,"R",0,"R",133,"R",0,"A",,"A",,"A",,"A",,"A",
375416, 3,"R",133,"R",0,"R",133,"R",0,"A",,"A",,"A",,"A",,"A",
375568, 1,"R",59,"A",,"A",,"R",59,"A",,"A",,"A",,"A",,"A",
375568, 2,"R",59,"A",,"A",,"R",59,"A",,"A",,"A",,"A",,"A",
375568, 3,"R",59,"A",,"A",,"R",59,"A",,"A",,"A",,"A",,"A",
375656, 1,"R",179,"A",,"A",,"R",179,"A",,"A",,"A",,"A",,"A",
375656, 2,"R",179,"A",,"A",,"R",179,"A",,"A",,"A",,"A",,"A",
375656, 3,"R",23,"A",,"A",,"R",23,"A",,"A",,"A",,"A",,"A",
375656,11,"R",156,"A",,"A",,"R",156,"A",,"A",,"A",,"A",,"A",
375683, 1,"R",879,"A",,"A",,"R",879,"A",,"A",,"A",,"A",,"A",
375683, 2,"R",879,"A",,"A",,"R",879,"A",,"A",,"A",,"A",,"A",
375683, 3,"R",208,"A",,"A",,"R",208,"A",,"A",,"A",,"A",,"A",
375683,11,"R",671,"A",,"A",,"R",671,"A",,"A",,"A",,"A",,"A",
375726, 1,"R",575,"R",0,"R",0,"R",575,"A",,"A",,"A",,"A",,"A",
375726, 2,"R",575,"R",0,"R",0,"R",575,"A",,"A",,"A",,"A",,"A",
375726, 3,"R",575,"R",0,"R",0,"R",575,"A",,"A",,"A",,"A",,"A",
375939, 1,"R",112,"R",0,"R",112,"R",0,"A",,"A",,"A",,"A",,"A",
375939, 2,"R",112,"R",0,"R",112,"R",0,"A",,"A",,"A",,"A",,"A",
375939, 3,"R",112,"R",0,"R",112,"R",0,"A",,"A",,"A",,"A",,"A",
375966, 1,"R",181,"A",,"A",,"R",181,"A",,"A",,"A",,"A",,"A",
375966, 2,"R",181,"A",,"A",,"R",181,"A",,"A",,"A",,"A",,"A",
375966, 3,"R",181,"A",,"A",,"R",181,"A",,"A",,"A",,"A",,"A",
375984, 1,"R",262,"A",,"A",,"R",262,"A",,"A",,"A",,"A",,"A",
375984, 2,"R",262,"A",,"A",,"R",262,"A",,"A",,"A",,"A",,"A",
375984, 3,"R",262,"A",,"A",,"R",262,"A",,"A",,"A",,"A",,"A",
376224, 1,"R",174,"Z",0,"R",82,"R",92,"A",,"A",,"A",,"A",,"A",
376224, 2,"R",174,"Z",0,"R",82,"R",92,"A",,"A",,"A",,"A",,"A",
376224, 3,"R",174,"Z",0,"R",82,"R",92,"A",,"A",,"A",,"A",,"A",
376242, 1,"R",106,"A",,"A",,"R",106,"A",,"A",,"A",,"A",,"A",
376242, 2,"R",106,"A",,"A",,"R",106,"A",,"A",,"A",,"A",,"A",
376242, 3,"R",106,"A",,"A",,"R",106,"A",,"A",,"A",,"A",,"A",
376288, 1,"R",124,"R",0,"R",10,"R",114,"A",,"A",,"A",,"A",,"A",
376288, 2,"R",124,"R",0,"R",10,"R",114,"A",,"A",,"A",,"A",,"A",
376288, 3,"R",124,"R",0,"R",10,"R",114,"A",,"A",,"A",,"A",,"A",
376330, 1,"R",190,"A",,"A",,"R",190,"A",,"A",,"A",,"A",,"A",
376330, 2,"R",190,"A",,"A",,"R",190,"A",,"A",,"A",,"A",,"A",
376330, 3,"R",190,"A",,"A",,"R",190,"A",,"A",,"A",,"A",,"A",
376385, 1,"R",149,"A",,"A",,"R",149,"A",,"A",,"A",,"A",,"A",
376385, 2,"R",149,"A",,"A",,"R",149,"A",,"A",,"A",,"A",,"A",
376385, 3,"R",149,"A",,"A",,"R",149,"A",,"A",,"A",,"A",,"A",
376446, 1,"R",95,"A",,"A",,"R",95,"A",,"A",,"A",,"A",,"A",
376446, 2,"R",95,"A",,"A",,"R",95,"A",,"A",,"A",,"A",,"A",
376446, 3,"R",95,"A",,"A",,"R",95,"A",,"A",,"A",,"A",,"A",
376631, 1,"R",22,"A",,"A",,"R",22,"A",,"A",,"A",,"A",,"A",
376631, 2,"R",22,"A",,"A",,"R",22,"A",,"A",,"A",,"A",,"A",
376631, 3,"R",22,"A",,"A",,"R",22,"A",,"A",,"A",,"A",,"A",
376677, 1,"R",127,"A",,"A",,"R",127,"A",,"A",,"A",,"A",,"A",
376677, 2,"R",127,"A",,"A",,"R",127,"A",,"A",,"A",,"A",,"A",
376677, 3,"R",127,"A",,"A",,"R",127,"A",,"A",,"A",,"A",,"A",
376695, 1,"R",1216,"R",89,"Z",0,"R",1127,"R",89,"Z",0,"Z",0,"Z",0,"R",0
376695, 2,"R",1216,"R",89,"Z",0,"R",1127,"R",89,"Z",0,"Z",0,"Z",0,"R",0
376695, 3,"R",1216,"R",89,"Z",0,"R",1127,"R",89,"Z",0,"Z",0,"Z",0,"R",0
377111, 1,"R",164,"R",0,"R",164,"R",0,"A",,"A",,"A",,"A",,"A",
377111, 2,"R",164,"R",0,"R",164,"R",0,"A",,"A",,"A",,"A",,"A",
377111, 3,"R",164,"R",0,"R",164,"R",0,"A",,"A",,"A",,"A",,"A",
377193, 1,"R",16,"A",,"A",,"R",16,"A",,"A",,"A",,"A",,"A",
377193, 2,"R",16,"A",,"A",,"R",16,"A",,"A",,"A",,"A",,"A",
377193, 3,"R",16,"A",,"A",,"R",16,"A",,"A",,"A",,"A",,"A",
377218, 1,"R",102,"A",,"A",,"R",102,"A",,"A",,"A",,"A",,"A",
377218, 2,"R",102,"A",,"A",,"R",102,"A",,"A",,"A",,"A",,"A",
377218, 3,"R",102,"A",,"A",,"R",102,"A",,"A",,"A",,"A",,"A",
377272, 1,"R",16,"A",,"A",,"R",16,"A",,"A",,"A",,"A",,"A",
377272, 2,"R",16,"A",,"A",,"R",16,"A",,"A",,"A",,"A",,"A",
377272, 3,"R",16,"A",,"A",,"R",16,"A",,"A",,"A",,"A",,"A",
377281, 1,"R",81,"A",,"A",,"R",81,"A",,"A",,"A",,"A",,"A",
377281, 2,"R",81,"A",,"A",,"R",81,"A",,"A",,"A",,"A",,"A",
377281, 3,"R",81,"A",,"A",,"R",81,"A",,"A",,"A",,"A",,"A",
377315, 1,"R",74,"A",,"A",,"R",74,"A",,"A",,"A",,"A",,"A",
377315, 2,"R",74,"A",,"A",,"R",74,"A",,"A",,"A",,"A",,"A",
377315, 3,"R",74,"A",,"A",,"R",74,"A",,"A",,"A",,"A",,"A",
377449, 1,"R",210,"A",,"A",,"R",210,"A",,"A",,"A",,"A",,"A",
377449, 2,"R",210,"A",,"A",,"R",210,"A",,"A",,"A",,"A",,"A",
377449, 3,"R",210,"A",,"A",,"R",210,"A",,"A",,"A",,"A",,"A",
377458, 1,"R",193,"A",,"A",,"R",193,"A",,"A",,"A",,"A",,"A",
377458, 2,"R",193,"A",,"A",,"R",193,"A",,"A",,"A",,"A",,"A",
377458, 3,"R",193,"A",,"A",,"R",193,"A",,"A",,"A",,"A",,"A",
377485, 1,"R",65,"A",,"A",,"R",65,"A",,"A",,"A",,"A",,"A",
377485, 2,"R",65,"A",,"A",,"R",65,"A",,"A",,"A",,"A",,"A",
377485, 3,"R",41,"A",,"A",,"R",41,"A",,"A",,"A",,"A",,"A",
377485,11,"R",24,"A",,"A",,"R",24,"A",,"A",,"A",,"A",,"A",
377546, 1,"R",150,"A",,"A",,"R",150,"A",,"A",,"A",,"A",,"A",
377546, 2,"R",150,"A",,"A",,"R",150,"A",,"A",,"A",,"A",,"A",
377546, 3,"R",150,"A",,"A",,"R",150,"A",,"A",,"A",,"A",,"A",
377555, 1,"R",5809,"R",133,"R",1152,"R",4524,"R",127,"R",0,"R",0,"R",6,"R",0
377555, 2,"R",5248,"R",99,"R",1149,"R",4000,"R",98,"R",0,"R",0,"R",1,"R",0
377555, 3,"R",5228,"R",99,"R",1149,"R",3980,"R",98,"R",0,"R",0,"R",1,"R",0
377555,11,"R",20,"R",0,"R",0,"R",20,"A",,"A",,"A",,"A",,"A",
377555,12,"R",561,"R",34,"R",3,"R",524,"R",29,"R",0,"R",0,"R",5,"R",0
377564, 1,"R",4777,"R",280,"R",1542,"R",2955,"R",273,"R",6,"R",0,"R",1,"R",0
377564, 2,"R",4014,"R",213,"R",1502,"R",2299,"R",210,"R",3,"R",0,"R",0,"R",0
377564, 3,"R",3989,"R",203,"R",1502,"R",2284,"R",200,"R",3,"R",0,"R",0,"R",0
377564,11,"R",25,"R",10,"R",0,"R",15,"R",10,"R",0,"R",0,"R",0,"R",0
377564,12,"R",763,"R",67,"R",40,"R",656,"R",63,"R",3,"R",0,"R",1,"R",0
377643, 1,"R",115,"A",,"A",,"R",115,"A",,"A",,"A",,"A",,"A",
377643, 2,"R",115,"A",,"A",,"R",115,"A",,"A",,"A",,"A",,"A",
377643, 3,"R",115,"A",,"A",,"R",115,"A",,"A",,"A",,"A",,"A",
377652, 1,"R",181,"R",0,"R",181,"R",0,"A",,"A",,"A",,"A",,"A",
377652, 2,"R",181,"R",0,"R",181,"R",0,"A",,"A",,"A",,"A",,"A",
377652, 3,"R",181,"R",0,"R",181,"R",0,"A",,"A",,"A",,"A",,"A",
377661, 1,"R",651,"R",461,"R",190,"R",0,"R",241,"R",220,"R",0,"R",0,"R",0
377661, 2,"R",651,"R",461,"R",190,"R",0,"R",241,"R",220,"R",0,"R",0,"R",0
377661, 3,"R",651,"R",461,"R",190,"R",0,"R",241,"R",220,"R",0,"R",0,"R",0
377722, 1,"R",369,"R",0,"R",38,"R",331,"A",,"A",,"A",,"A",,"A",
377722, 2,"R",369,"R",0,"R",38,"R",331,"A",,"A",,"A",,"A",,"A",
377722, 3,"R",369,"R",0,"R",38,"R",331,"A",,"A",,"A",,"A",,"A",
377759, 1,"R",140,"A",,"A",,"R",140,"A",,"A",,"A",,"A",,"A",
377759, 2,"R",140,"A",,"A",,"R",140,"A",,"A",,"A",,"A",,"A",
377759, 3,"R",140,"A",,"A",,"R",140,"A",,"A",,"A",,"A",,"A",
378105, 1,"R",565,"R",0,"R",141,"R",424,"A",,"A",,"A",,"A",,"A",
378105, 2,"R",565,"R",0,"R",141,"R",424,"A",,"A",,"A",,"A",,"A",
378105, 3,"R",490,"R",0,"R",141,"R",349,"A",,"A",,"A",,"A",,"A",
