unitid,"xcdactua",cdactua,"xcnactua",cnactua,"xcdactga",cdactga
129923,"R",0,"R",1030847,"A",
129932,"R",0,"R",265384,"A",
129941,"R",62620,"R",0,"R",35335
129969,"R",17135,"R",174620,"A",
130004,"R",99920,"R",0,"A",
130040,"R",22540,"R",0,"A",
130110,"R",3331,"R",0,"A",
130129,"R",0,"R",74425,"A",
130174,"R",34140,"R",0,"A",
130183,"R",28078,"R",0,"Z",0
130217,"R",23783,"R",0,"A",
130226,"R",155339,"R",0,"R",22100
130253,"R",107840,"R",0,"R",34833
130271,"R",474,"R",0,"A",
130314,"R",18443,"R",0,"R",6609
130396,"R",88310,"R",0,"A",
130448,"R",5455,"R",0,"A",
130493,"R",208133,"R",0,"R",60475
130509,"R",13073,"R",0,"A",
130581,"A",,"A",,"R",4785
130590,"R",55151,"R",0,"R",2532
130606,"R",64870,"R",0,"A",
130624,"R",16660,"R",0,"A",
130697,"R",92620,"R",0,"R",6865
130776,"R",131724,"R",0,"R",10289
130785,"A",,"A",,"R",17664
130794,"R",146614,"R",0,"R",112791
130837,"R",0,"R",43044,"A",
130873,"R",7740,"R",154800,"A",
130891,"R",73444,"R",0,"A",
130907,"R",45302,"R",0,"A",
130916,"R",144294,"R",0,"A",
130934,"R",77373,"R",0,"R",5813
130943,"R",502675,"R",0,"R",56555
130989,"R",31915,"R",0,"R",5112
131061,"R",0,"R",157776,"A",
131098,"R",49881,"R",0,"R",2025
131113,"R",91501,"R",0,"R",47407
131159,"R",171749,"R",0,"R",57951
131283,"R",83260,"R",0,"R",54277
131308,"R",6547,"R",0,"R",15
131399,"R",46191,"R",0,"R",1422
131405,"A",,"A",,"R",1148
131450,"R",34999,"R",0,"R",9689
131469,"R",291684,"R",0,"R",231467
131496,"R",192090,"R",0,"R",67497
131511,"R",0,"R",87567,"A",
131520,"R",203166,"R",0,"R",87329
131566,"R",0,"R",192000,"A",
131742,"R",0,"R",1637739,"A",
131788,"R",16996,"R",0,"R",8955
131803,"R",469444,"R",0,"R",89748
131830,"R",1200,"R",28800,"A",
131876,"R",21442,"R",0,"R",10803
131973,"A",,"A",,"R",1385
132268,"R",0,"R",389600,"A",
132338,"R",147324,"R",0,"A",
132374,"R",0,"R",1448100,"A",
132408,"R",14028,"R",0,"A",
132471,"R",141935,"R",0,"R",62751
132523,"A",,"A",,"R",431
132602,"R",76189,"R",0,"A",
132657,"R",55838,"R",0,"R",7174
132666,"R",0,"R",115000,"A",
132675,"R",0,"R",111408,"A",
132693,"R",264158,"R",1242335,"A",
132709,"R",636004,"R",468515,"A",
132806,"R",24217,"Z",0,"A",
132842,"R",10865,"R",0,"R",12852
132851,"R",117017,"R",351720,"A",
132879,"R",4447,"R",0,"A",
132903,"R",858632,"R",0,"R",108608
132976,"R",0,"R",1035000,"A",
133021,"R",39012,"R",148620,"A",
133085,"R",20770,"R",0,"A",
133155,"R",0,"R",822945,"A",
133261,"R",8912,"R",0,"A",
133386,"R",221156,"R",1109207,"A",
133465,"R",19258,"R",0,"A",
133492,"R",52188,"R",0,"A",
133508,"R",196040,"R",6210,"A",
133526,"R",35859,"R",0,"A",
133553,"R",132078,"R",0,"R",4980
133650,"R",163317,"R",0,"R",10536
133669,"R",460585,"R",0,"R",67156
133702,"R",427150,"R",2949995,"A",
133711,"R",57004,"R",0,"A",
133739,"R",0,"R",118624,"A",
133809,"R",14006,"R",0,"A",
133845,"R",0,"R",384170,"A",
133854,"R",0,"R",415337,"A",
133863,"R",0,"R",456585,"A",
133872,"R",27913,"R",0,"A",
133881,"R",66199,"R",0,"R",31393
133942,"R",2016,"R",2016,"A",
133951,"R",296813,"Z",0,"R",39644
133960,"R",26397,"R",34554,"A",
133979,"R",8377,"R",500789,"A",
133997,"R",65184,"R",712080,"A",
134079,"R",58193,"R",0,"R",660
134097,"R",858658,"R",0,"R",150882
134112,"R",63000,"R",466006,"A",
134121,"R",15840,"R",202752,"A",
134130,"R",987259,"R",0,"R",289322
134149,"R",36229,"R",0,"R",1408
134228,"R",0,"R",33600,"A",
134237,"R",294706,"R",53382,"A",
134291,"R",0,"R",843600,"A",
134307,"R",1440,"R",416880,"A",
134343,"R",120853,"R",150475,"A",
134422,"R",4923,"R",0,"A",
134495,"R",395007,"R",1353990,"A",
134510,"R",2275,"R",0,"A",
134574,"R",0,"R",115944,"A",
134608,"R",196899,"R",1711109,"A",
134680,"R",186432,"R",848805,"A",
134714,"R",0,"R",222560,"A",
134811,"R",17756,"R",0,"R",778
134875,"R",8136,"R",0,"A",
134909,"R",24196,"R",0,"A",
134945,"R",69042,"R",0,"R",6067
135063,"R",5118,"R",0,"A",
135081,"R",114097,"R",0,"A",
135124,"R",0,"R",163800,"A",
135142,"R",5,"R",474362,"A",
135160,"R",49347,"R",412664,"A",
135179,"R",0,"R",602970,"A",
135188,"R",60146,"R",4650,"A",
135267,"R",0,"R",1106036,"A",
135276,"R",0,"R",710163,"A",
135294,"R",0,"R",1775181,"A",
135337,"R",0,"R",146563,"A",
135364,"R",10670,"R",0,"R",14253
135391,"R",179404,"R",0,"A",
135407,"R",0,"R",908361,"A",
135416,"R",0,"R",298772,"A",
135434,"R",0,"R",369041,"A",
135522,"R",0,"R",725400,"A",
135610,"R",4327,"R",0,"R",1331
135647,"R",0,"R",1813181,"A",
135717,"R",1314778,"R",1259139,"A",
135726,"R",287747,"R",0,"R",60162
135735,"R",0,"R",2074724,"A",
135771,"R",0,"R",633935,"A",
135939,"R",38149,"R",8906,"A",
135957,"R",0,"R",1433100,"A",
136011,"R",0,"R",1434000,"A",
136048,"R",0,"R",254004,"A",
136066,"R",24452,"R",1559424,"A",
136075,"R",4350,"R",0,"A",
136109,"R",0,"R",52200,"A",
136145,"R",21686,"R",175512,"A",
136172,"R",298186,"Z",0,"R",30193
136206,"R",39713,"R",0,"A",
136215,"R",126518,"R",0,"R",302183
136233,"R",136766,"R",113040,"A",
136288,"R",68544,"R",0,"R",3565
136303,"R",0,"R",499550,"A",
136330,"R",67291,"R",0,"R",6213
136358,"R",379166,"R",1900983,"A",
136400,"R",116043,"R",339717,"A",
136473,"R",211638,"R",314370,"A",
136491,"R",5616,"R",736382,"A",
136516,"R",121242,"R",95238,"A",
136659,"R",0,"R",193007,"A",
136701,"A",,"A",,"R",1636
136738,"R",21184,"R",0,"A",
136747,"R",6876,"R",91680,"A",
136765,"R",0,"R",875127,"A",
136774,"R",14157,"R",0,"A",
136783,"R",0,"R",123600,"A",
136826,"R",0,"R",1892117,"A",
136950,"R",93606,"R",0,"R",17297
136996,"R",0,"R",120120,"A",
137023,"R",0,"R",458916,"A",
137032,"R",283459,"R",0,"R",8301
137078,"R",441972,"R",40725,"A",
137087,"R",830,"R",1968300,"A",
137096,"R",310291,"R",628638,"A",
137120,"R",0,"R",885303,"A",
137148,"R",1143,"R",0,"R",28449
137209,"R",224176,"R",1322655,"A",
137245,"R",0,"R",2534401,"A",
137272,"R",1890,"R",0,"R",70
137281,"R",84758,"R",501486,"A",
137315,"R",39415,"R",554891,"A",
137351,"R",757326,"Z",0,"R",144852
137421,"R",873,"R",10880,"A",
137476,"R",38313,"R",0,"R",15578
137537,"R",24321,"R",0,"A",
137546,"R",60726,"R",0,"R",5900
137564,"R",49072,"R",0,"A",
137591,"R",0,"R",177600,"A",
137625,"R",0,"R",14130,"A",
137713,"R",0,"R",139585,"A",
137759,"R",253715,"R",168280,"A",
137777,"R",1023,"R",15624,"R",106
137801,"R",25497,"R",0,"R",891
137810,"R",33336,"R",0,"R",5104
137847,"R",58755,"R",0,"R",3645
137856,"R",1635,"R",245109,"A",
137865,"R",0,"R",277792,"A",
137892,"R",0,"R",649000,"A",
137953,"R",11384,"R",0,"R",326
137962,"R",3793,"R",0,"A",
138132,"R",0,"R",169040,"A",
138187,"R",617102,"R",200576,"A",
138275,"R",33199,"R",0,"R",923
138284,"R",0,"R",343900,"A",
138293,"R",15489,"R",0,"R",1044
138309,"R",9645,"R",0,"A",
138336,"R",5835,"R",0,"A",
138354,"R",196465,"R",0,"R",23089
138372,"R",0,"R",702274,"A",
138479,"R",0,"R",1153444,"A",
138488,"R",0,"R",391211,"A",
138497,"R",0,"R",268922,"A",
138558,"R",73934,"R",0,"A",
138594,"R",0,"R",868580,"A",
138600,"R",26295,"R",0,"R",878
138655,"R",5688,"R",0,"A",
138664,"R",2772,"R",0,"A",
138682,"R",129029,"R",0,"A",
138691,"R",82731,"R",0,"A",
138716,"R",91495,"R",0,"R",9039
138725,"R",376218,"R",0,"R",65168
138761,"R",11883,"R",0,"A",
138789,"R",129882,"R",0,"R",13134
138813,"R",122592,"R",0,"A",
138822,"R",0,"R",331600,"A",
138840,"R",151684,"R",0,"A",
138868,"R",10060,"R",0,"A",
138877,"R",8764,"R",0,"A",
138901,"R",48805,"R",0,"A",
138938,"R",0,"R",150880,"A",
138947,"R",123505,"R",0,"R",20229
138956,"R",160489,"R",0,"A",
138983,"R",132915,"R",0,"R",7476
139010,"R",44513,"R",0,"A",
139074,"R",4496,"R",0,"A",
139092,"R",0,"R",107937,"A",
139126,"R",65126,"R",0,"A",
139144,"R",43149,"R",0,"R",2068
139153,"R",17472,"R",1456,"A",
139199,"R",17802,"R",0,"R",3408
139205,"R",32830,"R",0,"A",
139214,"R",4992,"R",0,"A",
139250,"R",49111,"R",0,"A",
139278,"R",88527,"R",0,"A",
139311,"R",125338,"R",0,"A",
139348,"A",,"A",,"R",6726
139357,"R",149397,"R",0,"A",
139366,"R",138835,"R",0,"R",16152
139384,"R",112608,"R",0,"A",
139393,"R",28890,"R",0,"R",456
139463,"R",81887,"R",0,"A",
139506,"R",0,"R",80000,"A",
139533,"R",159247,"R",0,"R",34671
139579,"R",23341,"R",0,"R",3782
139621,"R",32396,"R",0,"A",
139630,"R",20630,"R",0,"A",
139658,"R",211482,"R",0,"R",159034
139700,"R",66626,"R",0,"A",
139719,"R",65518,"R",0,"R",4393
139746,"R",5733,"R",0,"A",
139755,"R",352495,"R",0,"R",173921
139764,"R",55248,"R",0,"R",7017
139773,"R",96899,"R",0,"A",
139861,"R",125823,"R",0,"R",19356
139898,"R",21045,"R",484901,"A",
139904,"R",44839,"R",0,"A",
139931,"R",385615,"R",0,"R",27205
139940,"R",529551,"R",0,"R",158012
139959,"R",712193,"R",0,"R",151227
139968,"R",78079,"R",0,"A",
139986,"R",142186,"R",0,"A",
139995,"R",15000,"R",0,"A",
140003,"R",10876,"R",0,"A",
140012,"R",168506,"R",0,"A",
140076,"R",54763,"R",0,"A",
140085,"R",104867,"R",0,"A",
140146,"A",,"A",,"R",1351
140164,"R",351988,"R",0,"R",28939
140191,"R",21977,"R",138855,"A",
140234,"R",25962,"R",0,"R",1040
140243,"R",102034,"R",0,"A",
140252,"R",26666,"R",0,"R",1835
140304,"R",200641,"R",0,"A",
140322,"R",110359,"R",0,"A",
140331,"R",185351,"R",0,"A",
140340,"R",12417,"R",203940,"A",
140401,"R",24836,"R",0,"R",8678
140447,"R",135442,"R",0,"R",22326
140483,"R",55964,"R",0,"A",
140553,"R",83715,"R",0,"A",
140562,"A",,"A",,"R",1073
140599,"R",76580,"R",0,"A",
140669,"R",103410,"R",0,"R",9167
140678,"R",78178,"R",0,"A",
140696,"R",30674,"R",0,"R",2029
140711,"R",0,"R",72000,"A",
140720,"R",22225,"R",0,"A",
140809,"R",38812,"R",0,"A",
140818,"R",28536,"R",1369728,"R",26827
140827,"R",10104,"R",0,"A",
140872,"R",33319,"R",0,"A",
140942,"R",138400,"R",0,"A",
140951,"R",233530,"R",0,"R",30960
140960,"R",65178,"R",0,"R",3288
140988,"R",58275,"R",0,"R",1274
140997,"R",32555,"R",0,"A",
141006,"R",77493,"R",0,"A",
141015,"R",2478,"R",0,"A",
141060,"R",62718,"R",0,"A",
141097,"R",79479,"R",0,"R",10059
141121,"R",30554,"R",0,"A",
141158,"R",63807,"R",0,"A",
141167,"R",17671,"R",0,"R",1630
141185,"R",24975,"R",0,"A",
141228,"R",72676,"R",0,"A",
141237,"R",34320,"R",0,"A",
141255,"R",104013,"R",0,"A",
141264,"R",230579,"R",0,"R",24899
141273,"R",81167,"R",0,"A",
141307,"R",18647,"R",0,"A",
141325,"R",18289,"R",0,"R",711
141334,"R",210837,"R",0,"R",28279
141361,"R",18180,"R",0,"A",
141468,"R",68541,"R",0,"A",
141486,"R",58427,"R",0,"R",11500
141565,"R",77320,"R",0,"R",2450
141574,"R",359340,"R",0,"R",107696
141583,"R",447,"R",4917,"A",
141608,"R",0,"R",138600,"A",
141644,"R",157993,"R",0,"R",20801
141671,"R",0,"R",49260,"A",
141680,"R",81727,"R",0,"A",
141796,"R",135405,"R",0,"A",
141802,"R",19307,"R",0,"A",
141811,"R",110109,"R",0,"A",
141839,"R",50269,"R",0,"A",
141848,"R",0,"R",98425,"A",
141857,"R",0,"R",258000,"A",
141936,"Z",0,"A",,"R",2329
141945,"R",11004,"R",71100,"A",
141981,"R",14964,"R",0,"A",
141990,"R",31821,"R",0,"A",
142054,"R",7162,"R",453760,"A",
142090,"R",3178,"R",0,"A",
142115,"R",366131,"R",26457,"R",27783
142124,"R",0,"R",71749,"A",
142179,"R",17358,"R",0,"A",
142276,"R",244608,"R",35225,"R",34756
142285,"R",254601,"R",0,"R",45270
142294,"R",25687,"R",0,"R",496
142328,"R",73562,"R",0,"A",
142337,"R",14995,"R",0,"A",
142407,"R",0,"R",63099,"A",
142416,"R",2000,"R",2000,"A",
142443,"R",97474,"R",0,"A",
142461,"R",37870,"R",0,"R",7453
142489,"R",0,"R",94467,"A",
142522,"R",398354,"R",0,"A",
142559,"R",121921,"R",0,"A",
142832,"A",,"A",,"R",7839
142869,"R",0,"R",1540,"A",
142878,"R",0,"R",1540,"A",
142887,"R",11518,"R",0,"R",0
142957,"R",40,"R",0,"A",
143048,"R",55335,"R",0,"R",14007
143075,"R",50793,"R",684295,"A",
143084,"R",68622,"R",0,"A",
143118,"R",38259,"R",0,"R",53917
143163,"R",9812,"R",0,"R",671
143181,"R",0,"R",48449,"A",
143215,"R",258852,"R",0,"A",
143233,"A",,"A",,"R",1249
143279,"R",157224,"R",0,"A",
143288,"R",17676,"R",0,"A",
143297,"R",2580,"R",0,"A",
143303,"R",0,"R",40000,"A",
143358,"R",150579,"R",0,"R",13794
143376,"R",0,"R",369475,"A",
143464,"R",0,"R",187500,"A",
143473,"R",0,"R",242680,"A",
143482,"R",0,"R",256000,"A",
143491,"R",0,"R",394887,"A",
143507,"R",0,"R",184150,"A",
143516,"R",0,"R",238000,"A",
143534,"R",33000,"R",33000,"A",
143543,"R",0,"R",146816,"A",
143552,"R",0,"R",77897,"A",
143613,"R",75131,"R",0,"A",
143659,"A",,"A",,"R",3900
143695,"R",0,"R",66600,"A",
143853,"R",12910,"R",0,"R",13301
143880,"R",7128,"R",0,"A",
143941,"A",,"A",,"R",2288
143978,"A",,"A",,"R",7628
144005,"R",113182,"R",0,"R",29741
144014,"A",,"A",,"R",718
144050,"R",223833,"R",0,"R",281521
144157,"R",137399,"R",0,"A",
144166,"R",222538,"R",0,"A",
144175,"R",125325,"R",0,"A",
144184,"R",332847,"R",0,"A",
144193,"R",237468,"R",0,"A",
144209,"R",168958,"R",0,"A",
144218,"R",235770,"R",0,"A",
144281,"R",242648,"R",0,"R",9734
144351,"R",33732,"R",0,"R",8098
144467,"R",55314,"R",0,"A",
144485,"R",0,"R",359770,"A",
144564,"R",59143,"R",0,"A",
144573,"R",0,"R",49250,"A",
144616,"R",1500,"R",0,"A",
144740,"R",560937,"R",0,"R",197822
144759,"R",342677,"R",0,"R",93379
144795,"R",0,"R",133500,"A",
144856,"R",0,"R",44080,"A",
144865,"R",555456,"R",0,"A",
144883,"R",29098,"R",0,"A",
144892,"R",274203,"R",0,"R",33583
144944,"R",187611,"R",0,"A",
144962,"R",71373,"R",0,"R",2583
144971,"R",3277,"R",0,"A",
145099,"R",2136,"R",48000,"A",
145239,"R",19012,"R",0,"A",
145275,"A",,"A",,"R",2158
145309,"R",1940,"R",0,"A",
145336,"R",56016,"R",0,"R",46164
145354,"R",1343,"R",0,"A",
145372,"R",34982,"R",0,"R",806
145406,"R",0,"R",366000,"A",
145424,"R",0,"R",74160,"A",
145433,"R",0,"R",92367,"A",
145460,"R",22315,"R",0,"A",
145497,"R",8292,"R",0,"A",
145521,"R",54595,"R",0,"A",
145558,"R",42,"R",0,"R",14678
145600,"R",468521,"R",0,"R",171431
145619,"R",56959,"R",0,"R",22232
145637,"R",864233,"R",0,"R",281578
145646,"R",72532,"R",0,"A",
145682,"R",227314,"R",0,"A",
145691,"R",27697,"R",0,"A",
145707,"R",39941,"R",0,"A",
145725,"R",52470,"R",0,"R",54263
145761,"R",159,"R",0,"A",
145770,"R",711,"R",0,"R",12731
145813,"R",510376,"R",0,"R",49891
145831,"R",83690,"R",0,"A",
145886,"A",,"A",,"R",1025
146010,"R",119949,"R",0,"A",
146205,"R",108330,"R",0,"A",
146214,"R",0,"R",46650,"A",
146241,"A",,"A",,"R",2349
146278,"R",51495,"R",0,"A",
146296,"R",242988,"R",0,"A",
146339,"R",35374,"R",0,"R",405
146348,"R",89582,"R",0,"A",
146366,"R",89224,"R",0,"A",
146393,"R",2466,"R",24723,"A",
146418,"R",81718,"R",0,"A",
146427,"R",9542,"R",0,"A",
146454,"R",0,"R",36892,"A",
146472,"R",253623,"R",0,"A",
146481,"R",40566,"R",0,"R",156
146490,"A",,"A",,"R",4140
146506,"R",169964,"R",0,"A",
146524,"R",0,"R",34200,"A",
146533,"R",2368,"R",0,"A",
146603,"R",113175,"R",0,"A",
146612,"R",80159,"R",0,"R",18660
146621,"R",1120,"R",0,"A",
146667,"R",19503,"R",0,"R",3619
146676,"R",24621,"R",0,"A",
146685,"R",145313,"R",0,"A",
146700,"R",0,"R",1164360,"A",
146719,"R",214906,"R",0,"R",61515
146728,"Z",0,"A",,"R",3411
146755,"R",616,"R",0,"A",
146791,"R",0,"R",321030,"A",
146807,"R",0,"R",10000,"A",
146816,"R",10605,"R",0,"A",
146825,"R",19306,"R",0,"A",
146977,"A",,"A",,"R",5736
147004,"R",115741,"R",0,"A",
147013,"R",60247,"R",0,"A",
147031,"A",,"A",,"R",101
147129,"R",696,"R",0,"A",
147165,"R",4801,"R",0,"A",
147244,"R",78040,"R",0,"R",1085
147341,"R",31709,"R",0,"A",
147369,"R",19673,"R",0,"R",2303
147378,"R",301235,"R",0,"A",
147396,"R",4908,"R",0,"A",
147411,"R",74408,"R",0,"A",
147439,"R",0,"R",145850,"A",
147518,"R",1028,"R",0,"A",
147536,"R",84871,"R",0,"R",68588
147590,"R",3305,"R",0,"R",72
147642,"R",0,"R",279000,"A",
147660,"R",58424,"R",0,"R",5429
147679,"R",45823,"R",0,"R",12667
147703,"R",492574,"R",0,"R",94373
147749,"R",27929,"R",0,"A",
147767,"R",367413,"R",0,"R",191791
147776,"R",198865,"R",0,"R",38522
147800,"R",239899,"R",0,"A",
147819,"R",0,"R",91500,"A",
147828,"R",68857,"R",0,"R",26225
147916,"R",202708,"R",0,"A",
147970,"R",0,"R",183724,"A",
148007,"R",106956,"R",0,"A",
148016,"R",23727,"R",0,"A",
148098,"R",0,"R",93000,"A",
148131,"R",31552,"R",0,"R",3570
148140,"R",15356,"R",0,"A",
148177,"R",90028,"R",2095500,"A",
148256,"R",77675,"R",0,"A",
148292,"R",77258,"R",0,"A",
148335,"R",307742,"R",0,"A",
148380,"R",169187,"R",0,"A",
148399,"R",24373,"R",0,"A",
148405,"R",10062,"R",0,"R",13686
148487,"R",86696,"R",0,"R",46199
148496,"R",32491,"R",0,"R",23386
148511,"R",6996,"R",0,"R",16365
148575,"R",4424,"R",0,"R",339
148584,"R",49865,"R",0,"R",37275
148593,"R",2178,"R",0,"A",
148627,"R",72253,"R",0,"R",34957
148654,"R",57847,"R",0,"R",30542
148672,"R",54448,"R",0,"A",
148724,"A",,"A",,"R",1248
148821,"R",51271,"R",0,"A",
148849,"R",3345,"R",0,"A",
148876,"R",36512,"R",4050,"A",
148885,"A",,"A",,"R",816
148919,"R",77,"R",1765,"A",
148937,"R",61006,"R",0,"A",
148955,"R",4053,"R",55319,"A",
148973,"R",41685,"R",0,"A",
148982,"A",,"A",,"R",1765
148991,"R",43360,"R",0,"A",
149019,"R",9112,"R",0,"A",
149028,"R",2273,"R",0,"A",
149204,"R",0,"R",76090,"A",
149222,"R",404996,"R",0,"R",72137
149231,"R",275621,"R",0,"R",42447
149310,"R",15792,"R",0,"A",
149329,"R",1590,"R",0,"R",396
149365,"R",167793,"R",0,"A",
149499,"R",0,"R",30000,"A",
149505,"R",32056,"R",0,"A",
149514,"R",16393,"R",0,"R",8565
149532,"R",264528,"R",0,"A",
149550,"R",0,"R",63500,"A",
149639,"R",2466,"R",0,"R",6025
149727,"R",159429,"R",0,"A",
149763,"R",1340,"R",0,"A",
149772,"R",302956,"R",0,"R",40164
149781,"R",76426,"R",0,"R",10773
149842,"R",275378,"R",0,"A",
150048,"R",13209,"R",0,"A",
150066,"R",62898,"R",0,"R",6781
150075,"R",0,"R",43500,"A",
150127,"R",1314,"R",0,"A",
150136,"R",502797,"R",0,"R",56043
150145,"R",41767,"R",0,"R",1589
150163,"R",119444,"R",0,"R",9427
150172,"R",25710,"R",0,"R",1504
150215,"A",,"A",,"R",4471
150251,"R",7623,"R",0,"A",
150288,"A",,"A",,"R",12611
150303,"R",0,"R",47558,"A",
150367,"R",17510,"R",0,"R",132
150376,"R",23195,"R",0,"R",128
150400,"R",72540,"R",0,"A",
150428,"R",0,"R",87400,"A",
150437,"R",0,"R",63260,"A",
150455,"R",28982,"R",0,"R",1414
150525,"R",0,"R",116,"A",
150534,"R",73865,"R",432,"R",1256
150561,"R",17877,"R",0,"R",0
150604,"R",15987,"R",0,"A",
150640,"R",264,"R",13048,"A",
150668,"R",25577,"R",0,"A",
150677,"R",31833,"R",0,"R",2351
150695,"R",0,"R",127500,"A",
150710,"R",0,"R",17250,"A",
150756,"R",45359,"R",0,"A",
150765,"R",0,"R",81000,"A",
150774,"R",14673,"R",0,"A",
150853,"R",0,"R",208500,"A",
150941,"R",28760,"R",0,"R",522
150978,"R",80250,"R",0,"A",
150987,"R",202410,"R",0,"A",
150996,"R",36240,"R",0,"A",
151005,"R",105660,"R",0,"A",
151014,"R",44100,"R",0,"A",
151023,"R",88380,"R",0,"A",
151032,"R",106410,"R",0,"A",
151041,"R",54060,"R",0,"A",
151050,"R",80940,"R",0,"A",
151069,"R",80760,"R",0,"A",
151078,"R",29490,"R",0,"A",
151087,"R",120630,"R",0,"A",
151096,"R",33210,"R",0,"A",
151102,"R",232554,"R",0,"R",11847
151111,"R",493902,"R",0,"R",89964
151157,"R",11116,"R",0,"A",
151166,"R",45828,"R",0,"A",
151184,"R",9819,"R",0,"A",
151193,"R",14373,"R",0,"A",
151209,"R",9743,"R",0,"A",
151236,"R",15675,"R",0,"A",
151245,"R",11886,"R",0,"A",
151263,"R",75943,"R",0,"R",17783
151290,"R",62501,"R",0,"R",7873
151306,"R",228192,"R",0,"R",9728
151324,"R",282897,"R",0,"R",30547
151333,"R",53287,"R",0,"R",2894
151342,"R",132757,"R",0,"R",20231
151351,"R",903942,"R",0,"R",139038
151360,"R",97645,"R",0,"R",9755
151379,"R",128523,"R",0,"R",12146
151388,"R",50509,"R",0,"R",670
151458,"R",19955,"R",0,"A",
151467,"R",10464,"R",0,"A",
151494,"R",34297,"R",0,"A",
151500,"R",15827,"R",0,"A",
151519,"R",38044,"R",0,"A",
151537,"R",1959,"R",0,"A",
151564,"R",0,"R",58096,"A",
151607,"R",0,"R",153000,"A",
151616,"R",20304,"R",0,"A",
151625,"R",9600,"R",0,"A",
151652,"R",0,"R",49368,"A",
151661,"R",57327,"R",1115120,"A",
151777,"R",35447,"R",0,"R",405
151786,"R",37974,"R",0,"R",702
151801,"R",160881,"R",0,"R",79679
151810,"R",11096,"R",0,"R",2154
151829,"R",43378,"R",39943,"A",
151865,"A",,"A",,"R",2695
151874,"R",0,"R",263400,"A",
151944,"R",22210,"R",0,"A",
151962,"R",137,"R",0,"A",
152044,"R",0,"R",224640,"A",
152080,"R",247822,"R",0,"R",46421
152099,"R",63324,"R",0,"R",13596
152150,"R",0,"R",54000,"A",
152220,"R",0,"R",39212,"A",
152248,"R",170257,"R",0,"R",12776
152266,"R",74732,"R",0,"R",264
152275,"R",0,"R",377900,"A",
152309,"R",0,"R",147000,"A",
152318,"R",75787,"R",0,"R",3193
152327,"R",0,"R",74453,"A",
152336,"R",37044,"R",0,"R",3815
152363,"R",27586,"R",0,"R",166
152381,"R",24873,"R",0,"R",925
152390,"R",47234,"R",0,"R",421
152415,"R",10441,"R",0,"A",
152424,"R",16878,"R",0,"A",
152451,"A",,"A",,"R",890
152497,"R",4872,"R",0,"A",
152530,"R",59796,"R",0,"R",0
152567,"R",35897,"R",0,"R",12
152600,"R",87155,"R",0,"R",4052
152628,"R",0,"R",48769,"A",
152637,"R",207837,"R",0,"A",
152673,"R",32396,"R",0,"A",
152798,"R",4026,"R",0,"R",690
152822,"R",42196,"R",0,"A",
152992,"R",28589,"R",0,"R",389
153001,"R",81765,"R",0,"R",1065
153038,"R",0,"R",50400,"A",
153074,"R",3621,"R",0,"A",
153083,"R",5158,"R",0,"A",
153092,"R",0,"R",31271,"A",
153108,"R",22764,"R",0,"A",
153126,"R",25233,"R",0,"R",1729
153144,"R",37472,"R",0,"R",162
153162,"R",33873,"R",0,"A",
153171,"R",0,"R",67200,"A",
153214,"R",274666,"R",0,"A",
153241,"R",2660,"R",0,"A",
153250,"R",39030,"R",0,"R",224
153269,"R",106619,"R",0,"R",57347
153278,"R",23193,"R",0,"R",5720
153296,"R",21526,"R",0,"A",
153302,"R",8157,"R",0,"A",
153311,"R",94207,"R",1736290,"A",
153320,"R",12198,"R",0,"R",1043
153339,"R",0,"R",11479,"A",
153366,"R",49667,"R",0,"R",4017
153375,"R",37680,"R",0,"R",12
153384,"R",42839,"R",0,"A",
153409,"R",71210,"R",284842,"A",
153418,"R",27140,"R",0,"A",
153427,"R",22380,"R",760920,"A",
153445,"R",118987,"R",0,"A",
153472,"R",102622,"R",0,"A",
153524,"R",68196,"R",816046,"A",
153533,"R",63550,"R",0,"A",
153542,"R",432,"R",33280,"A",
153588,"R",0,"R",34053,"A",
153597,"R",0,"R",208320,"A",
153603,"R",671318,"R",0,"R",68987
153621,"R",19431,"R",0,"A",
153630,"R",88688,"R",0,"A",
153658,"R",544574,"R",0,"R",176111
153737,"R",181250,"R",2898841,"A",
153746,"R",0,"R",138125,"A",
153764,"R",0,"R",209550,"A",
153773,"R",0,"R",168200,"A",
153782,"R",0,"R",57975,"A",
153825,"R",47787,"R",0,"R",1670
153834,"R",79693,"R",0,"A",
153861,"R",8356,"R",0,"R",13964
153922,"R",33842,"R",0,"A",
153977,"R",13982,"R",0,"A",
154004,"R",23973,"R",0,"R",1113
154013,"R",37020,"R",0,"A",
154022,"R",12450,"R",0,"R",1130
154059,"R",64098,"R",0,"A",
154095,"R",344513,"R",0,"R",29781
154101,"R",37915,"R",0,"A",
154110,"R",94172,"R",2131877,"A",
154129,"R",25164,"R",131659,"A",
154156,"Z",0,"A",,"R",5184
154165,"R",0,"R",72240,"A",
154174,"R",1507,"R",0,"R",66
154208,"R",0,"R",184183,"A",
154235,"R",62709,"R",0,"R",14447
154262,"R",3400,"R",0,"A",
154332,"R",0,"R",133275,"A",
154341,"R",0,"R",245575,"A",
154350,"R",53013,"R",0,"R",126
154378,"R",74632,"R",0,"A",
154396,"R",30969,"R",0,"A",
154439,"R",32,"R",1840,"R",32
154448,"R",3853,"R",0,"A",
154457,"R",0,"R",67200,"A",
154466,"R",0,"R",96600,"A",
